HMM,Hit_Protein_ID,Genomic_Location,E-value,barcode01,barcode02,barcode03,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,control_barcode04
RM__Type_I_MTases_FAM_3.hmm,c_000000069298_4,c_000000069298:5416-6771,9.80e-20,0.0,0.0,0.0006950674272690227,0.0,0.0,0.0007480713360826089,0.0,0.0,0.0007238448986513735,0.0,0.0006875167582209817,0.0,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000079259_93,c_000000079259:106151-107062,2.40e-20,0.00021806667897531921,0.0,3.819051798181444e-05,0.0,0.0,0.00023802269784446646,0.0,0.0,0.00017234402348842228,0.0,0.0001250030469492694,0.0,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000069290_6,c_000000069290:5938-7419,1.00e-19,0.0,0.0,3.819051798181444e-05,0.0,0.0,0.0,0.0,0.0,0.00013787521879073784,0.0,0.0001875045704239041,0.0,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000032671_26,c_000000032671:20492-21988,2.00e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018568033273915628,0.0002500060938985388,0.0,0.003614120368278866,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000069526_21,c_000000069526:11964-12344,9.20e-19,0.0,0.0,3.055241438545155e-05,0.0,0.0,6.800648509841898e-05,0.0,4.119386409155583e-05,0.0,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000076841_12,c_000000076841:8950-9462,1.60e-18,0.0,0.0,2.2914310789088663e-05,0.0002314236255750877,0.0,6.800648509841898e-05,0.0,0.0,0.0,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000022556_7,c_000000022556:2879-3547,6.80e-18,7.268889299177308e-05,0.0,1.5276207192725776e-05,0.0,0.0,6.800648509841898e-05,0.00039020278838912577,4.119386409155583e-05,0.00017234402348842228,0.0,6.25015234746347e-05,0.0,0.0009035300920697165,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000069297_4,c_000000069297:3044-4480,3.40e-17,0.0,0.0,5.3466725174540215e-05,0.0,0.0,0.0005100486382381424,0.0,0.0,0.00048256326576758235,0.0,6.25015234746347e-05,0.001189513251177618,0.001807060184139433,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000070580_16,c_000000070580:16803-17645,3.90e-17,0.0,0.0,0.0008554676027926434,0.0,0.0,0.003162301557076483,0.00039020278838912577,0.0,0.0006204384845583202,0.0,0.0005625137112717123,0.001189513251177618,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000069304_17,c_000000069304:13200-14252,4.80e-17,0.0,0.0,0.00012984776113816909,0.0,0.0,0.00017001621274604747,0.0,0.0,6.893760939536892e-05,0.0,0.0003125076173731735,0.0,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000078609_405,c_000000078609:425416-425871,9.60e-17,0.0,0.0,5.3466725174540215e-05,0.0002314236255750877,0.0,6.800648509841898e-05,0.0,0.00020596932045777915,0.00017234402348842228,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000030422_8,c_000000030422:7141-7515,1.60e-16,0.0,0.0,3.819051798181444e-05,0.0,0.0,3.400324254920949e-05,0.0,4.119386409155583e-05,0.0,0.0,0.0001250030469492694,0.0,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000069295_2,c_000000069295:202-1785,4.80e-16,7.268889299177308e-05,0.00035444904440537625,0.0004735624229744991,0.0,0.0,0.0010881037615747037,0.0,8.238772818311166e-05,0.00041362565637221346,0.0,0.0002500060938985388,0.0,0.0,0.0011600120641254669
RM__Type_I_MTases_FAM_3.hmm,c_000000070591_8,c_000000070591:5018-5794,2.00e-16,0.0,0.0,1.5276207192725776e-05,0.0,0.0,3.400324254920949e-05,0.0,0.0,0.0,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000076841_13,c_000000076841:9443-10030,2.30e-16,0.0,0.0,2.2914310789088663e-05,0.0,0.0,6.800648509841898e-05,0.0,0.0,3.446880469768446e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000069283_2,c_000000069283:244-1074,4.90e-16,7.268889299177308e-05,0.0,0.00016040017552362064,0.0,0.0,0.0007140680935333993,0.0,4.119386409155583e-05,0.00048256326576758235,0.0,0.0003125076173731735,0.001189513251177618,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000069942_52,c_000000069942:47428-47937,3.20e-16,0.0,0.0,0.0,0.0,0.0,6.800648509841898e-05,0.0,0.0,6.893760939536892e-05,0.0,0.0,0.0,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000069306_3,c_000000069306:1325-1894,6.90e-16,0.0,0.0,5.3466725174540215e-05,0.0,0.0,0.00010200972764762848,0.0,0.0,0.00010340641409305336,0.0,0.0,0.0,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000070580_17,c_000000070580:17605-18054,8.90e-16,0.0,0.0,0.0008249151884071919,0.0,0.0,0.0028902756166828067,0.00039020278838912577,0.0,0.00041362565637221346,0.0,0.000625015234746347,0.0,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000092855_6,c_000000092855:5017-5730,1.60e-15,0.00014537778598354615,0.0,5.3466725174540215e-05,0.0,0.0,3.400324254920949e-05,0.0,0.0,3.446880469768446e-05,0.0,0.0001250030469492694,0.0,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000009362_11,c_000000009362:6125-6826,1.70e-15,0.0,0.0,7.638103596362888e-06,0.0,0.0,6.800648509841898e-05,0.0,0.0,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000101914_7,c_000000101914:3451-4692,5.10e-15,0.0,0.0,3.819051798181444e-05,0.0,0.0,0.0,0.0,4.119386409155583e-05,3.446880469768446e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000006019_5,c_000000006019:1938-2705,1.20e-13,0.0,0.0,3.055241438545155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000029896_1,c_000000029896:225-542,2.50e-13,0.0,0.0,7.638103596362888e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000069517_31,c_000000069517:24003-24491,4.00e-12,0.0,0.0,2.2914310789088663e-05,0.0,0.0,0.00013601297019683796,0.0,8.238772818311166e-05,0.00017234402348842228,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000069526_26,c_000000069526:15069-15314,9.30e-12,0.0,0.0,7.638103596362888e-06,0.0,0.0,3.400324254920949e-05,0.0,0.0,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0
RM__Type_I_MTases_FAM_3.hmm,c_000000088415_568,c_000000088415:706656-707162,1.40e-11,0.0,0.0,7.638103596362888e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000006019_8,c_000000006019:4296-6734,3.40e-262,0.0,0.0,2.2914310789088663e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000005644_2,c_000000005644:1651-3399,1.10e-224,0.0,0.0,7.638103596362888e-05,0.0,0.0,3.400324254920949e-05,0.0,4.119386409155583e-05,0.00010340641409305336,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000087256_2,c_000000087256:1736-4234,5.40e-195,0.0,0.0,6.8742932367266e-05,0.0,0.0,6.800648509841898e-05,0.0,0.0,0.00020681282818610673,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000087256_2,c_000000087256:1736-4234,4.80e-25,0.0,0.0,6.8742932367266e-05,0.0,0.0,6.800648509841898e-05,0.0,0.0,0.00020681282818610673,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000069297_3,c_000000069297:587-3037,3.10e-186,0.0,0.0,7.638103596362888e-05,0.0,0.0,0.0005440518807873518,0.0,0.0,0.0004480944610698979,0.0,6.25015234746347e-05,0.001189513251177618,0.001807060184139433,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000069297_3,c_000000069297:587-3037,8.40e-30,0.0,0.0,7.638103596362888e-05,0.0,0.0,0.0005440518807873518,0.0,0.0,0.0004480944610698979,0.0,6.25015234746347e-05,0.001189513251177618,0.001807060184139433,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000069283_5,c_000000069283:3549-5309,6.30e-195,0.00014537778598354615,0.0,0.00022150500429452376,0.0,0.0,0.0006460616084349803,0.0,0.0,0.0006204384845583202,0.0,0.0003750091408478082,0.001189513251177618,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000087840_14,c_000000087840:13364-16231,4.10e-188,0.0,0.0,0.0002520574186799753,0.0,0.0,0.00013601297019683796,0.0,0.0,0.00013787521879073784,0.0,0.0008750213286448857,0.001189513251177618,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000092872_34,c_000000092872:32951-36538,3.40e-182,7.268889299177308e-05,0.0,0.0,0.0,0.0,0.00020401945529525695,0.0,0.0,0.0,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000066913_18,c_000000066913:9506-12754,2.60e-165,0.0,0.0,3.055241438545155e-05,0.0,0.0,3.400324254920949e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000069295_5,c_000000069295:4176-7496,3.60e-136,7.268889299177308e-05,0.0,0.0005041148373599506,0.0,0.0,0.0011221070041239132,0.0,0.0,0.0005515008751629513,0.0,0.0002500060938985388,0.001189513251177618,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000089805_57,c_000000089805:61468-64002,2.80e-124,0.0,0.0,0.00016803827911998355,0.0,0.0,0.00017001621274604747,0.0,0.0,0.0002757504375814757,0.0,0.0003750091408478082,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000069291_8,c_000000069291:9175-11607,8.40e-124,0.0,0.00035444904440537625,8.401913955999177e-05,0.0,0.0,0.0005100486382381424,0.0,0.0,0.00020681282818610673,0.0,0.0007500182816956164,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000076993_37,c_000000076993:38685-41159,2.80e-121,0.0,0.0,1.5276207192725776e-05,0.0,0.0,0.0,0.0,0.0,0.0005515008751629513,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000069298_8,c_000000069298:8408-10540,2.30e-105,0.0,0.0,0.0007408960488472,0.0,0.0,0.0010541005190254943,0.0,0.0,0.0006893760939536891,0.0,0.0011250274225434245,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000066831_1,c_000000066831:2-1732,4.70e-104,0.0,0.0,0.00020622879710179798,0.0,0.0,0.00017001621274604747,0.0,0.0,0.00020681282818610673,0.0,0.0003125076173731735,0.0035685397535328545,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000000282_122,c_000000000282:116838-118052,6.20e-103,0.0,0.0,1.5276207192725776e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000022556_3,c_000000022556:1166-1972,1.70e-87,0.0,0.0,3.055241438545155e-05,0.0,0.0,0.00017001621274604747,0.0,4.119386409155583e-05,0.00013787521879073784,0.0,0.0001250030469492694,0.0,0.0009035300920697165,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000069518_112,c_000000069518:116016-117161,2.80e-85,0.0,0.0,8.401913955999177e-05,0.0,0.0,0.00023802269784446646,0.0,8.238772818311166e-05,0.00017234402348842228,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000100596_5,c_000000100596:3260-4960,3.80e-79,0.0,0.0,9.929534675271754e-05,0.0,0.0,0.0,0.00039020278838912577,0.0,0.00010340641409305336,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000069304_22,c_000000069304:16831-18429,2.80e-76,0.0,0.0,0.0001909525899090722,0.0,0.0,0.00030602918294288543,0.0,4.119386409155583e-05,0.00041362565637221346,0.0,0.0002500060938985388,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000105214_6,c_000000105214:6353-7342,7.80e-78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000105215_6,c_000000105215:6643-8064,9.40e-50,0.0,0.0,1.5276207192725776e-05,0.0,0.0,6.800648509841898e-05,0.0,0.0,6.893760939536892e-05,0.0,0.0002500060938985388,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000105214_5,c_000000105214:4725-6368,2.90e-44,0.0,0.0,7.638103596362888e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000032671_21,c_000000032671:16551-17381,1.60e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018568033273915628,0.0001250030469492694,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000032671_23,c_000000032671:17831-19138,7.00e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018568033273915628,0.0001875045704239041,0.0,0.0009035300920697165,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000074710_35,c_000000074710:22614-24116,1.70e-23,0.0015991556458190078,0.0010633471332161287,8.401913955999177e-05,0.0002314236255750877,0.0006726170858192141,0.00023802269784446646,0.00039020278838912577,0.001524172971387566,0.0003102192422791601,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000100596_4,c_000000100596:1873-3159,9.00e-38,0.0,0.0,6.8742932367266e-05,0.0,0.0,0.0,0.0,0.0,0.00013787521879073784,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000074700_59,c_000000074700:38230-39732,4.50e-22,0.0005088222509424115,0.0010633471332161287,6.8742932367266e-05,0.0,0.0,6.800648509841898e-05,0.0,0.0006591018254648933,0.0002757504375814757,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000074700_59,c_000000074700:38230-39732,3.20e-11,0.0005088222509424115,0.0010633471332161287,6.8742932367266e-05,0.0,0.0,6.800648509841898e-05,0.0,0.0006591018254648933,0.0002757504375814757,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000069632_253,c_000000069632:253459-255870,6.40e-27,0.00014537778598354615,0.00035444904440537625,0.00015276207192725777,0.0,0.0,0.00037403566804130445,0.0,0.0,0.00048256326576758235,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000009740_151,c_000000009740:171653-174361,8.60e-23,0.0,0.0,2.2914310789088663e-05,0.0,0.0,0.00013601297019683796,0.0,0.0,0.00010340641409305336,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000093463_24,c_000000093463:19860-20909,1.10e-24,0.00014537778598354615,0.0,7.638103596362888e-06,0.0002314236255750877,0.0,0.00010200972764762848,0.0,0.00020596932045777915,0.0,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000089460_25,c_000000089460:20517-22373,1.20e-21,7.268889299177308e-05,0.0,3.819051798181444e-05,0.0002314236255750877,0.0,0.00023802269784446646,0.0,0.0001235815922746675,0.00013787521879073784,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000086659_8,c_000000086659:8990-11596,1.20e-34,0.0,0.0,3.819051798181444e-05,0.0,0.00033630854290960703,0.00013601297019683796,0.0,4.119386409155583e-05,3.446880469768446e-05,0.0,6.25015234746347e-05,0.001189513251177618,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000074701_49,c_000000074701:34303-35796,1.30e-24,0.00036344446495886534,0.0,3.055241438545155e-05,0.0002314236255750877,0.00033630854290960703,0.0,0.0,0.000741489553648005,3.446880469768446e-05,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000105215_7,c_000000105215:8030-8653,1.60e-35,0.0,0.0,7.638103596362888e-06,0.0,0.0,6.800648509841898e-05,0.0,0.0,6.893760939536892e-05,0.0,0.0001250030469492694,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000022556_2,c_000000022556:832-1143,3.30e-35,0.0,0.0,3.055241438545155e-05,0.0,0.0,0.00010200972764762848,0.0,4.119386409155583e-05,0.00010340641409305336,0.0,0.0001250030469492694,0.0,0.0009035300920697165,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000099217_2,c_000000099217:920-2683,6.80e-33,0.0,0.0,5.3466725174540215e-05,0.0002314236255750877,0.0,6.800648509841898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000094357_11,c_000000094357:9807-13238,6.20e-24,0.0,0.0,1.5276207192725776e-05,0.0,0.0,0.0,0.0,0.0,0.00017234402348842228,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000088156_71,c_000000088156:33991-35484,2.50e-22,0.00036344446495886534,0.00035444904440537625,3.055241438545155e-05,0.0002314236255750877,0.00033630854290960703,0.00020401945529525695,0.0,0.0005355202331902259,3.446880469768446e-05,0.0018568033273915628,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000069307_3,c_000000069307:1276-1617,1.10e-33,0.0,0.0,6.8742932367266e-05,0.0,0.0,0.0007820745786318184,0.0,0.0,0.00020681282818610673,0.0,0.0001875045704239041,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000099216_7,c_000000099216:6889-9666,2.60e-32,7.268889299177308e-05,0.0,3.055241438545155e-05,0.0002314236255750877,0.0,6.800648509841898e-05,0.0,8.238772818311166e-05,3.446880469768446e-05,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000072843_181,c_000000072843:185240-187123,1.20e-31,0.0,0.0,7.638103596362888e-06,0.0,0.0,3.400324254920949e-05,0.0,0.0,0.0,0.0,0.0003750091408478082,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000091391_133,c_000000091391:151790-155233,1.10e-22,0.00036344446495886534,0.0,0.0001222096575418062,0.0,0.0,6.800648509841898e-05,0.0,0.000247163184549335,0.00024128163288379117,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000081036_83,c_000000081036:90880-93645,6.50e-31,7.268889299177308e-05,0.0,3.819051798181444e-05,0.0002314236255750877,0.0,0.00013601297019683796,0.0,8.238772818311166e-05,0.00010340641409305336,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000022556_1,c_000000022556:136-516,8.30e-32,0.0,0.0,3.055241438545155e-05,0.0,0.0,6.800648509841898e-05,0.0,4.119386409155583e-05,0.00013787521879073784,0.0,0.0001250030469492694,0.0,0.0009035300920697165,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000031236_6,c_000000031236:1716-3209,1.30e-28,0.00036344446495886534,0.0007088980888107525,1.5276207192725776e-05,0.0004628472511501754,0.0,0.0,0.00039020278838912577,0.000247163184549335,0.00010340641409305336,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000069307_2,c_000000069307:666-1211,1.60e-30,0.0,0.0,8.401913955999177e-05,0.0,0.0,0.0007480713360826089,0.0,0.0,0.00020681282818610673,0.0,0.0001875045704239041,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000068428_23,c_000000068428:18850-20400,1.60e-13,0.0,0.0,0.002436555047239761,0.0,0.0,0.004794457199438538,0.0,0.0,0.0021370658912564363,0.0018568033273915628,0.002875070079833196,0.004758053004710472,0.001807060184139433,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000068428_23,c_000000068428:18850-20400,3.20e-12,0.0,0.0,0.002436555047239761,0.0,0.0,0.004794457199438538,0.0,0.0,0.0021370658912564363,0.0018568033273915628,0.002875070079833196,0.004758053004710472,0.001807060184139433,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000068428_35,c_000000068428:29828-31378,1.60e-13,0.00014537778598354615,0.0,0.0023601740112761324,0.0,0.0,0.0067326420247434795,0.0,8.238772818311166e-05,0.002964317204000863,0.0018568033273915628,0.003375082267630273,0.005947566255888091,0.0009035300920697165,0.0011600120641254669
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000068428_35,c_000000068428:29828-31378,3.20e-12,0.00014537778598354615,0.0,0.0023601740112761324,0.0,0.0,0.0067326420247434795,0.0,8.238772818311166e-05,0.002964317204000863,0.0018568033273915628,0.003375082267630273,0.005947566255888091,0.0009035300920697165,0.0011600120641254669
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000097172_21,c_000000097172:13759-15309,2.30e-13,0.00014537778598354615,0.0,7.638103596362888e-05,0.0,0.0,0.00030602918294288543,0.0,0.00020596932045777915,0.00020681282818610673,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000097172_21,c_000000097172:13759-15309,2.60e-12,0.00014537778598354615,0.0,7.638103596362888e-05,0.0,0.0,0.00030602918294288543,0.0,0.00020596932045777915,0.00020681282818610673,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000073780_112,c_000000073780:95255-96805,2.00e-13,0.00021806667897531921,0.0,6.8742932367266e-05,0.0,0.0,6.800648509841898e-05,0.0,8.238772818311166e-05,0.00013787521879073784,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000073780_112,c_000000073780:95255-96805,4.70e-12,0.00021806667897531921,0.0,6.8742932367266e-05,0.0,0.0,6.800648509841898e-05,0.0,8.238772818311166e-05,0.00013787521879073784,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000080070_65,c_000000080070:61764-63314,2.30e-13,0.0002907555719670923,0.00035444904440537625,3.819051798181444e-05,0.0,0.0,0.00013601297019683796,0.0,4.119386409155583e-05,0.00010340641409305336,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000080070_65,c_000000080070:61764-63314,5.20e-12,0.0002907555719670923,0.00035444904440537625,3.819051798181444e-05,0.0,0.0,0.00013601297019683796,0.0,4.119386409155583e-05,0.00010340641409305336,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000080069_46,c_000000080069:42486-44036,2.30e-13,0.00014537778598354615,0.0,0.00021386690069816086,0.0,0.00033630854290960703,0.0006800648509841899,0.0,0.0001235815922746675,0.00048256326576758235,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000080069_46,c_000000080069:42486-44036,6.60e-12,0.00014537778598354615,0.0,0.00021386690069816086,0.0,0.00033630854290960703,0.0006800648509841899,0.0,0.0001235815922746675,0.00048256326576758235,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000072908_287,c_000000072908:261890-263440,3.30e-13,0.00014537778598354615,0.0,0.0001222096575418062,0.0,0.0,0.00037403566804130445,0.0,0.0,0.00010340641409305336,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000072908_287,c_000000072908:261890-263440,7.60e-12,0.00014537778598354615,0.0,0.0001222096575418062,0.0,0.0,0.00037403566804130445,0.0,0.0,0.00010340641409305336,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000010737_41,c_000000010737:36001-39126,4.40e-17,0.0,0.0,2.2914310789088663e-05,0.0,0.0,6.800648509841898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000101579_4,c_000000101579:2120-3784,1.60e-16,0.0,0.0,7.638103596362888e-06,0.0002314236255750877,0.00033630854290960703,3.400324254920949e-05,0.0,0.00016477545636622333,0.0,0.0,0.0001875045704239041,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000032671_22,c_000000032671:17401-17874,3.00e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001250030469492694,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000077007_113,c_000000077007:96885-98435,8.40e-13,7.268889299177308e-05,0.0,9.929534675271754e-05,0.0,0.0,0.00034003242549209494,0.0,8.238772818311166e-05,0.00017234402348842228,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000077007_113,c_000000077007:96885-98435,1.80e-12,7.268889299177308e-05,0.0,9.929534675271754e-05,0.0,0.0,0.00034003242549209494,0.0,8.238772818311166e-05,0.00017234402348842228,0.0,6.25015234746347e-05,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000071832_61,c_000000071832:55526-55822,4.50e-29,7.268889299177308e-05,0.0,7.638103596362888e-06,0.0,0.00033630854290960703,6.800648509841898e-05,0.0,0.0,0.00013787521879073784,0.0,0.0,0.0,0.0,0.0
RM__Type_I_REases_FAM_2.einsi_trimmed.hmm,c_000000011623_27,c_000000011623:22641-23933,1.40e-12,7.268889299177308e-05,0.0,7.638103596362888e-06,0.0,0.0,3.400324254920949e-05,0.0,0.0,0.00010340641409305336,0.0,0.0,0.0,0.0,0.0
