gene_callers_id,function,rao_score,source,test_result
2364358,Function unknown,NaN,COG20_CATEGORY,true
2390088,Mitochondrial biogenesis>>>Mitochondrial quality control factors>>>Regulator of mitochondrial biogenesis>>>Proteins involved in Fe-S cluster biogenesis,NaN,KEGG_BRITE,true
2540727,Phosphodiesterase/alkaline phosphatase D (PhoD) (PDB:2YEQ),NaN,COG20_FUNCTION,true
2366669,ABC transport system ATP-binding/permease protein,NaN,KOfam,true
2378370,"Posttranslational modification, protein turnover, chaperones",NaN,COG20_CATEGORY,true
2540805,"Predicted transcriptional regulator, contains an XRE-type HTH domain (archaeal members contain CBS pair) (AF2118)",NaN,COG20_FUNCTION,true
2378431,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03030 DNA replication [PATH:ko03030]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.101  DNA primase DnaG!!!DNA replication proteins>>>Prokaryotic type>>>DNA Replication Initiation Factors>>>Initiation factors (bacterial),NaN,KEGG_BRITE,true
2389391,Mitochondrial biogenesis>>>Mitochondrial quality control factors>>>Mitochondrial respiratory chain complex assembly factors>>>Complex-IV assembly factors,NaN,KEGG_BRITE,true
2376022,"Pyridoxal 5'-phosphate homeostasis protein YggS, UPF0001 family (YggS) (PDB:3SY1) (PUBMED:26872910)",NaN,COG20_FUNCTION,true
2376019,phosphoserine aminotransferase [EC:2.6.1.52],NaN,KOfam,true
2378536,Nucleotide transport and metabolism,NaN,COG20_CATEGORY,true
2389758,Cell wall/membrane/envelope biogenesis,NaN,COG20_CATEGORY,true
2540642,Cell wall/membrane/envelope biogenesis,NaN,COG20_CATEGORY,true
2411865,Function unknown,NaN,COG20_CATEGORY,true
2375927,"Uncharacterized conserved protein with two CxxC motifs, DUF1111 family",NaN,COG20_FUNCTION,true
2444825,S-sulfo-L-cysteine synthase (O-acetyl-L-serine-dependent) [EC:2.5.1.144],NaN,KOfam,true
2390582,Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>Divisome proteins,NaN,KEGG_BRITE,true
2364316,Lipid transport and metabolism,NaN,COG20_CATEGORY,true
2378519,Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism!!!Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism,NaN,KEGG_Class,true
2408351,Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.228  tRNA (guanine37-N1)-methyltransferase!!!Transfer RNA biogenesis>>>Prokaryotic type>>>tRNA modification factors>>>Methyltransferases,NaN,KEGG_BRITE,true
2376008,Function unknown,NaN,COG20_CATEGORY,true
2389465,Inorganic ion transport and metabolism,NaN,COG20_CATEGORY,true
2378471,"Dissimilatory nitrate reduction, nitrate => ammonia",NaN,KEGG_Module,true
2408366,"Ca2+-binding protein, RTX toxin-related (PDB:1AF0) (PUBMED:15135544)",NaN,COG20_FUNCTION,true
2540738,"KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!Antimicrobial resistance genes>>>Gene sets>>>Vancomycin resistance modules>>>Vancomycin resistance, D-Ala-D-Lac type [MD:M00651]",NaN,KEGG_BRITE,true
2444818,"Assimilatory sulfate reduction, sulfate => H2S!!!Sulfate-sulfur assimilation",NaN,KEGG_Module,true
2408243,Zn-dependent metalloprotease (Neutral protease B) (LasB) (PDB:3NQY),NaN,COG20_FUNCTION,true
2366543,Bacterial nucleoid DNA-binding protein IHF-alpha (HimA) (PDB:1B8Z),NaN,COG20_FUNCTION,true
2408273,large subunit ribosomal protein L6,NaN,KOfam,true
2389401,"Replication, recombination and repair",NaN,COG20_CATEGORY,true
2408275,Ribosome 30S subunit,NaN,COG20_PATHWAY,true
2408313,LPS assembly outer membrane protein LptD (organic solvent tolerance protein OstA) (LptD) (PDB:4N4R),NaN,COG20_FUNCTION,true
2366528,Ribosome 50S subunit,NaN,COG20_PATHWAY,true
2408319,Function unknown,NaN,COG20_CATEGORY,true
2540731,Recombinational DNA repair ATPase RecF (RecF) (PDB:5Z67),NaN,COG20_FUNCTION,true
2540887,Lipid transport and metabolism,NaN,COG20_CATEGORY,true
2408310,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate!!!Formaldehyde assimilation, ribulose monophosphate pathway",NaN,KEGG_Module,true
2389373,"DNA repair protein RadA/Sms, contains AAA+ ATPase domain (Sms) (PDB:5LKM) (PUBMED:30877841)",NaN,COG20_FUNCTION,true
2512427,Ketosteroid isomerase-related protein (YesE) (PDB:1Z1S),NaN,COG20_FUNCTION,true
2378566,"MFS transporter, FHS family, L-fucose permease",NaN,KOfam,true
2408211,"Zn-dependent amino- or carboxypeptidase, M28 family (Iap) (PDB:1AMP)",NaN,COG20_FUNCTION,true
2408348,isocitrate dehydrogenase [EC:1.1.1.42],NaN,KOfam,true
2540625,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2411899,"KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09110 Biosynthesis of other secondary metabolites>>>00405 Phenazine biosynthesis [PATH:ko00405]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]!!!Enzymes>>>4. Lyases>>>4.1  Carbon-carbon lyases>>>4.1.3  Oxo-acid-lyases>>>4.1.3.27  anthranilate synthase",NaN,KEGG_BRITE,true
2540806,KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09111 Xenobiotics biodegradation and metabolism>>>00983 Drug metabolism - other enzymes [PATH:ko00983]!!!Enzymes>>>3. Hydrolases>>>3.6  Acting on acid anhydrides>>>3.6.1  In phosphorus-containing anhydrides>>>3.6.1.66  XTP/dITP diphosphatase,NaN,KEGG_BRITE,true
2540593,"Replication, recombination and repair",NaN,COG20_CATEGORY,true
2366712,RNA polymerase,NaN,COG20_PATHWAY,true
2364381,Urea cycle,NaN,COG20_PATHWAY,true
2390582,"DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family",NaN,KOfam,true
2393679,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.1  Carboxylic-ester hydrolases>>>3.1.1.-,NaN,KEGG_BRITE,true
2364412,"Posttranslational modification, protein turnover, chaperones",NaN,COG20_CATEGORY,true
2389644,ATP-dependent Zn proteases (HflB) (PDB:1LV7),NaN,COG20_FUNCTION,true
2387957,Transposase InsO and inactivated derivatives (Tra5),NaN,COG20_FUNCTION,true
2376130,"ATP-binding cassette, subfamily B, bacterial MsbA [EC:7.5.2.6]",NaN,KOfam,true
2389330,"Fatty acid biosynthesis, elongation!!!Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP",NaN,KEGG_Module,true
2389386,"KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00860 Porphyrin metabolism [PATH:ko00860]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.141  heme o synthase!!!Prenyltransferases>>>Compound prenylation>>>Protoheme farnesyltransferase!!!Mitochondrial biogenesis>>>Mitochondrial quality control factors>>>Mitochondrial respiratory chain complex assembly factors>>>Complex-IV assembly factors",NaN,KEGG_BRITE,true
2408371,"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate!!!Glycolysis, core module involving three-carbon compounds!!!Gluconeogenesis, oxaloacetate => fructose-6P!!!Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P!!!D-galactonate degradation, De Ley-Doudoroff pathway, D-galactonate => glycerate-3P!!!Reductive pentose phosphate cycle (Calvin cycle)!!!Reductive pentose phosphate cycle, ribulose-5P => glyceraldehyde-3P!!!Oxygenic photosynthesis in plants and cyanobacteria!!!Anoxygenic photosynthesis in purple bacteria",NaN,KEGG_Module,true
2375946,Defense mechanisms,NaN,COG20_CATEGORY,true
2366675,Acyl-CoA hydrolase (YciA) (PDB:5DM5),NaN,COG20_FUNCTION,true
2569295,Transcription,NaN,COG20_CATEGORY,true
2389389,"Cytochrome c oxidase, prokaryotes",NaN,KEGG_Module,true
2390122,Energy production and conversion,NaN,COG20_CATEGORY,true
2366648,Choline kinase (PDB:4MND),NaN,COG20_FUNCTION,true
2378654,putative transposase,NaN,KOfam,true
2388595,"KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]!!!Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Small subunit!!!Ribosome>>>Ribosomal proteins>>>Bacteria>>>Small subunit!!!Mitochondrial biogenesis>>>Mitochondrial DNA transcription, translation, and replication factors>>>Mitochondrial transcription and translation factors>>>Other mitochondrial DNA transcription and translation factors",NaN,KEGG_BRITE,true
2378464,"Sulfite reductase, beta subunit (hemoprotein) (CysI) (PDB:1AOP)!!!Flavorubredoxin (NorV) (PDB:4D02)",NaN,COG20_FUNCTION,true
2389678,"Pyruvate oxidation, pyruvate => acetyl-CoA",NaN,KEGG_Module,true
2389341,"Uncharacterized conserved protein, PKD repeat domain (PDB:2KZW)",NaN,COG20_FUNCTION,true
2376120,Nucleotide transport and metabolism,NaN,COG20_CATEGORY,true
2378415,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2376069,"RNA polymerase sigma-70 factor, ECF subfamily",NaN,KOfam,true
2540787,threonine aldolase [EC:4.1.2.48],NaN,KOfam,true
2389639,8-oxo-dGTP diphosphatase [EC:3.6.1.55],NaN,KOfam,true
2364402,"KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00010 Glycolysis / Gluconeogenesis [PATH:ko00010]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00020 Citrate cycle (TCA cycle) [PATH:ko00020]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00620 Pyruvate metabolism [PATH:ko00620]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00640 Propanoate metabolism [PATH:ko00640]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00280 Valine, leucine and isoleucine degradation [PATH:ko00280]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00310 Lysine degradation [PATH:ko00310]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00380 Tryptophan metabolism [PATH:ko00380]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00785 Lipoic acid metabolism [PATH:ko00785]!!!Enzymes>>>1. Oxidoreductases>>>1.8  Acting on a sulfur group of donors>>>1.8.1  With NAD+ or NADP+ as acceptor>>>1.8.1.4  dihydrolipoyl dehydrogenase!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of breast cancer cells",NaN,KEGG_BRITE,true
3247553,Defense mechanisms,NaN,COG20_CATEGORY,true
2389702,"KDO2-lipid A biosynthesis, Raetz pathway, LpxL-LpxM type!!!KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",NaN,KEGG_Module,true
2366723,Ribosome 50S subunit,NaN,COG20_PATHWAY,true
2540592,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09194 Poorly characterized>>>99997 Function unknown,NaN,KEGG_BRITE,true
2389492,Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.26  Endoribonucleases producing 5'-phosphomonoesters>>>3.1.26.-!!!Messenger RNA biogenesis>>>Prokaryotic type>>>Bacterial mRNA degradation factors>>>RNA degradosome components>>>Ribonucreases!!!Ribosome biogenesis>>>Prokaryotic type>>>rRNA processing factors,NaN,KEGG_BRITE,true
870762,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
2540745,tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13],NaN,KOfam,true
2366561,KEGG Orthology (KO)>>>09100 Metabolism>>>09109 Metabolism of terpenoids and polyketides>>>00906 Carotenoid biosynthesis [PATH:ko00906]!!!Enzymes>>>5. Isomerases>>>5.5  Intramolecular lyases>>>5.5.1  Intramolecular lyases (only sub-subclass identified to date)>>>5.5.1.19  lycopene beta-cyclase,NaN,KEGG_BRITE,true
2540610,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2378389,Na+-translocating NADH dehydrogenase,NaN,COG20_PATHWAY,true
2389472,zinc protease [EC:3.4.24.-],NaN,KOfam,true
2389335,Transcription,NaN,COG20_CATEGORY,true
2389667,2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases (UbiH) (PDB:1BF3),NaN,COG20_FUNCTION,true
2376104,Cell wall/membrane/envelope biogenesis,NaN,COG20_CATEGORY,true
870761,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2364354,Inorganic ion transport and metabolism,NaN,COG20_CATEGORY,true
2366704,"Posttranslational modification, protein turnover, chaperones",NaN,COG20_CATEGORY,true
2366543,"Replication, recombination and repair",NaN,COG20_CATEGORY,true
2366669,General function prediction only,NaN,COG20_CATEGORY,true
2376064,Selenocysteine lyase/Cysteine desulfurase (CsdA) (PDB:4LW2),NaN,COG20_FUNCTION,true
2378626,Fatty acid biosynthesis,NaN,COG20_PATHWAY,true
2393714,"Trk/Ktr K+ transport system regulatory component TrkA/KtrA/KtrC, RCK domain (TrkA) (PDB:4XTT) (PUBMED:23815639;25957408;31868587;32095817)",NaN,COG20_FUNCTION,true
2540860,Amino acid transport and metabolism!!!Carbohydrate transport and metabolism,NaN,COG20_CATEGORY,true
2540582,"Uncharacterized conserved protein, DUF2237 family (PDB:2LQ3)",NaN,COG20_FUNCTION,true
2389828,Ammonia channel protein AmtB (AmtB) (PDB:1U77),NaN,COG20_FUNCTION,true
2390542,Amino acid transport and metabolism!!!Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2375954,"Uncharacterized protein, contains DUF2461 domain",NaN,COG20_FUNCTION,true
2366654,Cell wall/membrane/envelope biogenesis,NaN,COG20_CATEGORY,true
2540806,Nucleotide transport and metabolism,NaN,COG20_CATEGORY,true
2378490,"7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]",NaN,KOfam,true
2375980,"KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.6  Diphosphotransferases>>>2.7.6.5  GTP diphosphokinase!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.7  Diphosphoric-monoester hydrolases>>>3.1.7.2  guanosine-3',5'-bis(diphosphate) 3'-diphosphatase!!!Ribosome biogenesis>>>Prokaryotic type>>>Other maturation factors",NaN,KEGG_BRITE,true
2376156,MoxR-like ATPase (MoxR) (PDB:2R44),NaN,COG20_FUNCTION,true
2408281,Ribosomal protein S11 (RpsK) (PDB:4V4H),NaN,COG20_FUNCTION,true
2540656,Zinc transporter ZupT (ZupT) (PDB:5TSA),NaN,COG20_FUNCTION,true
2389353,F-type H+-transporting ATPase subunit b,NaN,KOfam,true
2378337,O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49],NaN,KOfam,true
2389688,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,NaN,KEGG_Class,true
2378640,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold (MenH) (PDB:4MYS)",NaN,COG20_FUNCTION,true
2408223,"Acetyltransferase, isoleucine patch superfamily (WbbJ)",NaN,COG20_FUNCTION,true
2366510,isoleucyl-tRNA synthetase [EC:6.1.1.5],NaN,KOfam,true
2366731,"KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.1  In linear amides>>>3.5.1.104  peptidoglycan-N-acetylglucosamine deacetylase",NaN,KEGG_BRITE,true
2366639,cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases (Crp) (PDB:1FT9),NaN,COG20_FUNCTION,true
2408259,Ribosome 50S subunit,NaN,COG20_PATHWAY,true
2378588,KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>3. Hydrolases>>>3.6  Acting on acid anhydrides>>>3.6.3  Catalysing transmembrane movement of substances>>>3.6.3.-,NaN,KEGG_BRITE,true
2408289,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2411894,tryptophan synthase beta chain [EC:4.2.1.20],NaN,KOfam,true
2540708,General function prediction only,NaN,COG20_CATEGORY,true
2378462,Inorganic ion transport and metabolism,NaN,COG20_CATEGORY,true
2376161,Predicted ATPase,NaN,COG20_FUNCTION,true
2366712,KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>05111 Biofilm formation - Vibrio cholerae [PATH:ko05111]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09142 Cell motility>>>02040 Flagellar assembly [PATH:ko02040]!!!Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Sigma factors,NaN,KEGG_BRITE,true
2366721,Ribosome 30S subunit,NaN,COG20_PATHWAY,true
2389289,iron complex outermembrane recepter protein,NaN,KOfam,true
2408327,Energy production and conversion,NaN,COG20_CATEGORY,true
2540621,Lipid transport and metabolism!!!Cell wall/membrane/envelope biogenesis,NaN,COG20_CATEGORY,true
2389404,Molybdopterin synthase sulfur carrier subunit MoaD (MoaD) (PDB:1FM0) (PUBMED:32239579),NaN,COG20_FUNCTION,true
2390570,phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145],NaN,KOfam,true
2390102,"KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00670 One carbon pool by folate [PATH:ko00670]!!!Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.2  Hydroxymethyl-, formyl- and related transferases>>>2.1.2.3  phosphoribosylaminoimidazolecarboxamide formyltransferase!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.4  In cyclic amidines>>>3.5.4.10  IMP cyclohydrolase!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of other body fluids (saliva and urine)",NaN,KEGG_BRITE,true
2376041,Signal transduction mechanisms,NaN,COG20_CATEGORY,true
2540853,outer membrane protein assembly factor BamD,NaN,KOfam,true
2366516,"KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>03060 Protein export [PATH:ko03060]!!!Enzymes>>>3. Hydrolases>>>3.4  Acting on peptide bonds (peptidases)>>>3.4.23  Aspartic endopeptidases>>>3.4.23.36  signal peptidase II!!!Peptidases and inhibitors>>>Aspartic peptidases>>>Family A8: signal peptidase II family",NaN,KEGG_BRITE,true
2376085,protein SCO1,NaN,KOfam,true
2376058,"KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!Transporters>>>ABC transporters, prokaryotic type>>>ABC-2 type and other transporters>>>Lipoprotein-releasing transporter",NaN,KEGG_BRITE,true
2366520,phosphate-selective porin OprO and OprP,NaN,KOfam,true
2390552,KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00330 Arginine and proline metabolism [PATH:ko00330]!!!Enzymes>>>2. Transferases>>>2.6  Transferring nitrogenous groups>>>2.6.1  Transaminases>>>2.6.1.13  ornithine aminotransferase!!!Amino acid related enzymes>>>Aminotransferase (transaminase)>>>Class III,NaN,KEGG_BRITE,true
2411941,"Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase (BcsA) (PDB:4HG6)",NaN,COG20_FUNCTION,true
2540618,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (LpxD) (PDB:6P83),NaN,COG20_FUNCTION,true
2376155,Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.171  16S rRNA (guanine966-N2)-methyltransferase!!!Ribosome biogenesis>>>Prokaryotic type>>>rRNA modification factors>>>16S rRNA modification factors,NaN,KEGG_BRITE,true
2389288,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,NaN,KEGG_Class,true
2375935,Isopropylmalate/homocitrate/citramalate synthases (LeuA) (PDB:4JN6),NaN,COG20_FUNCTION,true
2378505,DNA polymerase III subunit delta' [EC:2.7.7.7],NaN,KOfam,true
2389792,Glycosyltransferase involved in cell wall bisynthesis (RfaB) (PDB:2IV7),NaN,COG20_FUNCTION,true
2411935,"3',5'-cyclic AMP phosphodiesterase CpdA (CpdA) (PDB:2ZO9)",NaN,COG20_FUNCTION,true
2388588,deoxyadenosine/deoxycytidine kinase [EC:2.7.1.76 2.7.1.74],NaN,KOfam,true
2389425,Transporters>>>Other transporters>>>Pores ion channels [TC:1],NaN,KEGG_BRITE,true
2389833,"Mobilome: prophages, transposons",NaN,COG20_CATEGORY,true
2376164,Bacterial nucleoid DNA-binding protein IHF-alpha (HimA) (PDB:1B8Z),NaN,COG20_FUNCTION,true
2389807,"Mobilome: prophages, transposons",NaN,COG20_CATEGORY,true
2390553,"tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family (TrmA) (PDB:1UWV)",NaN,COG20_FUNCTION,true
2540789,"Arsenate reductase or related protein, glutaredoxin family (ArsC) (PDB:1I9D)",NaN,COG20_FUNCTION,true
2408367,Cell wall/membrane/envelope biogenesis,NaN,COG20_CATEGORY,true
2408339,"KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers!!!Enzymes>>>1. Oxidoreductases>>>1.3  Acting on the CH-CH group of donors>>>1.3.1  With NAD+ or NADP+ as acceptor>>>1.3.1.34  2,4-dienoyl-CoA reductase [(2E)-enoyl-CoA-producing]",NaN,KEGG_BRITE,true
2540678,Lipid transport and metabolism,NaN,COG20_CATEGORY,true
2389437,Signal transduction mechanisms,NaN,COG20_CATEGORY,true
2393752,Amino acid transport and metabolism,NaN,COG20_CATEGORY,true
2540747,Purine biosynthesis,NaN,COG20_PATHWAY,true
2366540,"Hemolysin-related protein, contains CBS domains, UPF0053 family (TlyC) (PDB:2NQW)",NaN,COG20_FUNCTION,true
2540913,transposase,NaN,KOfam,true
2540713,"ATP-binding cassette, subfamily F, member 3",NaN,KOfam,true
2540776,"Ornithine biosynthesis, glutamate => ornithine!!!Arginine biosynthesis, glutamate => acetylcitrulline => arginine",NaN,KEGG_Module,true
2376031,Pathway modules; Lipid metabolism; Fatty acid metabolism,NaN,KEGG_Class,true
2540653,Primosomal protein N' (replication factor Y) - superfamily II helicase (PriA) (PDB:6DCR),NaN,COG20_FUNCTION,true
2389479,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,NaN,KEGG_Class,true
2389339,prolyl oligopeptidase [EC:3.4.21.26],NaN,KOfam,true
2378375,Transcription,NaN,COG20_CATEGORY,true
2389335,"Transcription elongation factor, GreA/GreB family (GreA) (PDB:1GRJ)",NaN,COG20_FUNCTION,true
2411862,Signal transduction mechanisms!!!Signal transduction mechanisms!!!Transcription!!!Signal transduction mechanisms,NaN,COG20_CATEGORY,true
2376067,Inorganic ion transport and metabolism,NaN,COG20_CATEGORY,true
2393742,Predicted Na+-dependent transporter YfeH (YfeH) (PDB:4N7X) (PUBMED:21175741),NaN,COG20_FUNCTION,true
2364393,"two-component system, sporulation sensor kinase D [EC:2.7.13.3]",NaN,KOfam,true
2378597,Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2],NaN,KEGG_BRITE,true
2389701,Exopolyphosphatase/pppGpp-phosphohydrolase (GppA) (PDB:1T6C),NaN,COG20_FUNCTION,true
2540622,Pathway modules; Glycan metabolism; Lipopolysaccharide metabolism!!!Pathway modules; Glycan metabolism; Lipopolysaccharide metabolism,NaN,KEGG_Class,true
2364330,Cell wall/membrane/envelope biogenesis,NaN,COG20_CATEGORY,true
2376163,"Translation, ribosomal structure and biogenesis",NaN,COG20_CATEGORY,true
