contig,strand,position,Treatment,a,binarized_meth_type,Treatment_top,a_top,binarized_meth_type_top,gene_callers_id,function,source,gene_callers_id_start,distance_to_start,gene_callers_id_end,distance_to_end
contig_56314,true,94495,bottom,0.2116032116032116,low,top,0.3388888888888889,middle,2461648,"Replication, recombination and repair",COG20_CATEGORY,2451233,653,2451232,572
contig_55808,true,20458,bottom,0.8679653679653679,high,top,0.6,middle,2451232,amidophosphoribosyltransferase [EC:2.4.2.14],KOfam,2451233,653,2451232,572
contig_55808,true,20458,bottom,0.8679653679653679,high,top,0.6,middle,2451232,"De novo purine biosynthesis, PRPP + glutamine => IMP",KEGG_Module,2451233,653,2451232,572
contig_55808,true,20458,bottom,0.8679653679653679,high,top,0.6,middle,2451232,Pathway modules; Nucleotide metabolism; Purine metabolism,KEGG_Class,2451233,653,2451232,572
contig_55808,true,20458,bottom,0.8679653679653679,high,top,0.6,middle,2451232,"KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]!!!Enzymes>>>2. Transferases>>>2.4  Glycosyltransferases>>>2.4.2  Pentosyltransferases>>>2.4.2.14  amidophosphoribosyltransferase!!!Peptidases and inhibitors>>>Cysteine peptidases>>>Family C44",KEGG_BRITE,2461607,310,2461605,972
contig_55808,true,20458,bottom,0.8679653679653679,high,top,0.6,middle,2451232,Glutamine phosphoribosylpyrophosphate amidotransferase (PurF) (PDB:1ECB),COG20_FUNCTION,2461607,310,2461605,972
contig_55808,true,20458,bottom,0.8679653679653679,high,top,0.6,middle,2451232,Nucleotide transport and metabolism,COG20_CATEGORY,2461607,310,2461605,972
contig_55808,true,20458,bottom,0.8679653679653679,high,top,0.6,middle,2451232,Purine biosynthesis,COG20_PATHWAY,2461607,310,2461605,972
contig_56314,true,59695,bottom,0.6917043740573153,middle,top,0.8947368421052632,high,2461607,magnesium transporter,KOfam,2749809,34,2749808,30
contig_56314,true,59695,bottom,0.6917043740573153,middle,top,0.8947368421052632,high,2461607,Transporters>>>Other transporters>>>Pores ion channels [TC:1],KEGG_BRITE,2749809,34,2749808,30
contig_56314,true,59695,bottom,0.6917043740573153,middle,top,0.8947368421052632,high,2461607,Mg/Co/Ni transporter MgtE (contains CBS domain) (MgtE) (PDB:2YVX),COG20_FUNCTION,2749809,34,2749808,30
contig_56314,true,59695,bottom,0.6917043740573153,middle,top,0.8947368421052632,high,2461607,Inorganic ion transport and metabolism,COG20_CATEGORY,2749809,34,2749808,30
contig_70393,true,37655,bottom,0.7947368421052632,high,top,0.6166666666666667,middle,2749809,CMP/dCMP kinase [EC:2.7.4.25],KOfam,2538725,211,2538724,280
contig_70393,true,37655,bottom,0.7947368421052632,high,top,0.6166666666666667,middle,2749809,KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00240 Pyrimidine metabolism [PATH:ko00240]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.4  Phosphotransferases with a phosphate group as acceptor>>>2.7.4.25  (d)CMP kinase,KEGG_BRITE,2538725,211,2538724,280
contig_70393,true,37655,bottom,0.7947368421052632,high,top,0.6166666666666667,middle,2749809,Cytidylate kinase (Cmk) (PDB:3R20) (PUBMED:19111750;25691594;28928205),COG20_FUNCTION,2538725,211,2538724,280
contig_70393,true,37655,bottom,0.7947368421052632,high,top,0.6166666666666667,middle,2749809,Nucleotide transport and metabolism,COG20_CATEGORY,2538725,211,2538724,280
contig_60201,true,32372,bottom,0.6,middle,top,0.7777777777777778,high,2538725,allantoinase [EC:3.5.2.5],KOfam,2538725,211,2538724,280
contig_60201,true,32372,bottom,0.6,middle,top,0.7777777777777778,high,2538725,"Purine degradation, xanthine => urea",KEGG_Module,2538725,211,2538724,280
contig_60201,true,32372,bottom,0.6,middle,top,0.7777777777777778,high,2538725,Pathway modules; Nucleotide metabolism; Purine metabolism,KEGG_Class,2451308,1784,2451308,1169
contig_60201,true,32372,bottom,0.6,middle,top,0.7777777777777778,high,2538725,"KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.2  In cyclic amides>>>3.5.2.5  allantoinase",KEGG_BRITE,2435985,1602,2435985,2478
contig_60201,true,32372,bottom,0.6,middle,top,0.7777777777777778,high,2538725,"Peptidoglycan/xylan/chitin deacetylase, PgdA/NodB/CDA1 family (CDA1) (PDB:1NY1)",COG20_FUNCTION,2435892,156,2435891,66
contig_60201,true,32372,bottom,0.6,middle,top,0.7777777777777778,high,2538725,Carbohydrate transport and metabolism!!!Cell wall/membrane/envelope biogenesis,COG20_CATEGORY,2435892,156,2435891,66
contig_55808,true,71526,bottom,0.26367880485527545,middle,top,0.19047619047619047,low,-1,,,2435892,156,2435891,66
contig_54807,true,154549,bottom,0.10950080515297907,low,top,0.29411764705882354,middle,-1,,,2435892,156,2435891,66
contig_54807,true,71019,bottom,0.751740462266778,high,top,0.6353383458646616,middle,2435891,TRAP-type transport system periplasmic protein,KOfam,2435961,1584,2435961,1062
contig_54807,true,71019,bottom,0.751740462266778,high,top,0.6353383458646616,middle,2435891,Transporters>>>Other transporters>>>Electrochemical potential-driven transporters [TC:2],KEGG_BRITE,2461700,462,2461700,1281
contig_54807,true,71019,bottom,0.751740462266778,high,top,0.6353383458646616,middle,2435891,"TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component (FcbT1) (PDB:2HZK)",COG20_FUNCTION,2435940,3117,2435940,2724
contig_54807,true,71019,bottom,0.751740462266778,high,top,0.6353383458646616,middle,2435891,"Secondary metabolites biosynthesis, transport and catabolism",COG20_CATEGORY,2461570,170,2461569,172
contig_54807,true,136193,bottom,0.8024999999999999,high,top,0.680952380952381,middle,-1,,,2461570,170,2461569,172
contig_56319,true,23179,bottom,0.06707313626658414,low,top,0.45112781954887216,middle,-1,,,2461570,170,2461569,172
contig_54807,true,119441,bottom,0.5311609686609687,middle,top,0.7777777777777778,high,-1,,,2461570,170,2461569,172
contig_56314,true,32581,bottom,0.2177960927960928,low,top,0.5238095238095237,middle,2461570,large subunit ribosomal protein L10,KOfam,2461570,170,2461569,172
contig_56314,true,32581,bottom,0.2177960927960928,low,top,0.5238095238095237,middle,2461570,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]!!!Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Large subunit!!!Ribosome>>>Ribosomal proteins>>>Bacteria>>>Large subunit!!!Ribosome>>>Ribosomal proteins>>>Archaea>>>Large subunit,KEGG_BRITE,2749806,76,2749805,75
contig_56314,true,32581,bottom,0.2177960927960928,low,top,0.5238095238095237,middle,2461570,Ribosomal protein L10 (RplJ) (PDB:5IT8),COG20_FUNCTION,2749806,76,2749805,75
contig_56314,true,32581,bottom,0.2177960927960928,low,top,0.5238095238095237,middle,2461570,"Translation, ribosomal structure and biogenesis",COG20_CATEGORY,2461573,1394,2461572,1352
contig_56314,true,32581,bottom,0.2177960927960928,low,top,0.5238095238095237,middle,2461570,Ribosome 50S subunit,COG20_PATHWAY,2461573,1394,2461572,1352
contig_70393,true,35439,bottom,0.29685592185592186,middle,top,0.2388888888888889,low,2749805,lipopolysaccharide export system protein LptC,KOfam,2461573,1394,2461572,1352
contig_70393,true,35439,bottom,0.29685592185592186,middle,top,0.2388888888888889,low,2749805,Transporters>>>Other transporters>>>Pores ion channels [TC:1],KEGG_BRITE,2461573,1394,2461572,1352
contig_56314,true,36067,bottom,0.4079443079443079,middle,top,0.8461538461538461,high,2461572,DNA-directed RNA polymerase subunit beta [EC:2.7.7.6],KOfam,2461573,1394,2461572,1352
contig_56314,true,36067,bottom,0.4079443079443079,middle,top,0.8461538461538461,high,2461572,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09121 Transcription>>>03020 RNA polymerase [PATH:ko03020]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.7  Nucleotidyltransferases>>>2.7.7.6  DNA-directed RNA polymerase!!!Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>RNA polymerase>>>Core subunits!!!DNA repair and recombination proteins>>>Prokaryotic type>>>SSBR (single strand breaks repair)>>>NER (nucleotide excision repair)>>>TCR (transcription coupled repair) factors>>>DNA-directed RNA polymerase complex (RNAP),KEGG_BRITE,2435940,204,2435939,205
contig_56314,true,36067,bottom,0.4079443079443079,middle,top,0.8461538461538461,high,2461572,"DNA-directed RNA polymerase, beta subunit/140 kD subunit (RpoB) (PDB:5UAJ)",COG20_FUNCTION,2435940,204,2435939,205
contig_56314,true,36067,bottom,0.4079443079443079,middle,top,0.8461538461538461,high,2461572,Transcription,COG20_CATEGORY,2435940,204,2435939,205
contig_56314,true,36067,bottom,0.4079443079443079,middle,top,0.8461538461538461,high,2461572,RNA polymerase,COG20_PATHWAY,2435940,204,2435939,205
contig_54807,true,116120,bottom,0.1064423595187415,low,top,0.72,middle,2435939,F-type H+-transporting ATPase subunit beta [EC:7.1.2.2],KOfam,2435940,204,2435939,205
contig_54807,true,116120,bottom,0.1064423595187415,low,top,0.72,middle,2435939,F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1],KOfam,2435940,204,2435939,205
contig_54807,true,116120,bottom,0.1064423595187415,low,top,0.72,middle,2435939,"F-type ATPase, eukaryotes",KEGG_Module,2435940,204,2435939,205
contig_54807,true,116120,bottom,0.1064423595187415,low,top,0.72,middle,2435939,"F-type ATPase, prokaryotes and chloroplasts",KEGG_Module,2435940,204,2435939,205
contig_54807,true,116120,bottom,0.1064423595187415,low,top,0.72,middle,2435939,Pathway modules; Energy metabolism; ATP synthesis,KEGG_Class,2435940,204,2435939,205
contig_54807,true,116120,bottom,0.1064423595187415,low,top,0.72,middle,2435939,Pathway modules; Energy metabolism; ATP synthesis,KEGG_Class,2435940,204,2435939,205
contig_54807,true,116120,bottom,0.1064423595187415,low,top,0.72,middle,2435939,KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.2  Linked to the hydrolysis of a nucleoside triphosphate>>>7.1.2.2  H+-transporting two-sector ATPase,KEGG_BRITE,2435940,204,2435939,205
contig_54807,true,116120,bottom,0.1064423595187415,low,top,0.72,middle,2435939,KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00195 Photosynthesis [PATH:ko00195]!!!Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.2  Linked to the hydrolysis of a nucleoside triphosphate>>>7.1.2.2  H+-transporting two-sector ATPase!!!Enzymes>>>7. Translocases>>>7.2  Catalysing the translocation of inorganic cations>>>7.2.2  Linked to the hydrolysis of a nucleoside triphosphate>>>7.2.2.1  Na+-transporting two-sector ATPase!!!Photosynthesis proteins>>>Photosystem and electron transport system>>>F-type ATPase [OT],KEGG_BRITE,2625701,131,2625699,568
contig_54807,true,116120,bottom,0.1064423595187415,low,top,0.72,middle,2435939,"FoF1-type ATP synthase, beta subunit (AtpD) (PDB:3OAA)",COG20_FUNCTION,2450611,1427,2450611,1199
contig_54807,true,116120,bottom,0.1064423595187415,low,top,0.72,middle,2435939,Energy production and conversion,COG20_CATEGORY,2515473,387,2515472,380
contig_54807,true,116120,bottom,0.1064423595187415,low,top,0.72,middle,2435939,FoF1-type ATP synthase,COG20_PATHWAY,2515473,387,2515472,380
contig_64453,true,38893,bottom,0.8619047619047618,high,top,0.7181818181818183,middle,-1,,,2515473,387,2515472,380
contig_55748,true,14528,bottom,0.7126984126984127,middle,top,0.788888888888889,high,-1,,,2515473,387,2515472,380
contig_58930,true,43255,bottom,0.7828282828282829,high,top,0.75,middle,2515472,chromosome segregation protein,KOfam,2451297,5672,2451282,5571
contig_58930,true,43255,bottom,0.7828282828282829,high,top,0.75,middle,2515472,Chromosome and associated proteins>>>Prokaryotic type>>>Chromosome partitioning proteins>>>Condensin-like complex,KEGG_BRITE,2474804,5661,2474804,6660
contig_58930,true,43255,bottom,0.7828282828282829,high,top,0.75,middle,2515472,DNA repair ATPase RecN (RecN) (PDB:4AD8)!!!Chromosome segregation ATPase Smc (Smc) (PDB:5XG3),COG20_FUNCTION,2515509,17,2515508,119
contig_58930,true,43255,bottom,0.7828282828282829,high,top,0.75,middle,2515472,"Replication, recombination and repair!!!Cell cycle control, cell division, chromosome partitioning",COG20_CATEGORY,2749776,1475,2749776,1025
contig_55808,true,57241,bottom,0.6021212121212121,middle,top,0.7894736842105263,high,-1,,,2451344,1869,2451337,1996
contig_56887,true,4819,bottom,0.5831339712918661,middle,top,0.7823529411764706,high,-1,,,2461534,839,2461534,323
contig_58930,true,67425,bottom,0.5785573122529644,middle,top,0.7727272727272727,high,-1,,,2995982,94,2995982,506
contig_70393,true,5588,bottom,0.49831649831649827,middle,top,0.8076923076923077,high,-1,,,2995982,94,2995982,506
contig_55808,true,92774,bottom,0.7797385620915033,high,top,0.6875,middle,-1,,,2995982,94,2995982,506
contig_56314,true,4170,bottom,0.6434676434676435,middle,top,0.8125,high,-1,,,2451233,461,2451232,380
contig_82513,true,144,bottom,0.6666666666666666,middle,top,0.7692307692307693,high,2995982,Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase (AdhE) (PDB:1A4S),COG20_FUNCTION,2451233,461,2451232,380
contig_82513,true,144,bottom,0.6666666666666666,middle,top,0.7692307692307693,high,2995982,Lipid transport and metabolism,COG20_CATEGORY,2451233,461,2451232,380
contig_82513,true,144,bottom,0.6666666666666666,middle,top,0.7692307692307693,high,2995982,Proline degradation,COG20_PATHWAY,2451233,461,2451232,380
contig_55808,true,20650,bottom,0.8671023965141612,high,top,0.65,middle,2451232,amidophosphoribosyltransferase [EC:2.4.2.14],KOfam,2451233,461,2451232,380
contig_55808,true,20650,bottom,0.8671023965141612,high,top,0.65,middle,2451232,"De novo purine biosynthesis, PRPP + glutamine => IMP",KEGG_Module,2451233,461,2451232,380
contig_55808,true,20650,bottom,0.8671023965141612,high,top,0.65,middle,2451232,Pathway modules; Nucleotide metabolism; Purine metabolism,KEGG_Class,2451233,461,2451232,380
contig_55808,true,20650,bottom,0.8671023965141612,high,top,0.65,middle,2451232,"KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]!!!Enzymes>>>2. Transferases>>>2.4  Glycosyltransferases>>>2.4.2  Pentosyltransferases>>>2.4.2.14  amidophosphoribosyltransferase!!!Peptidases and inhibitors>>>Cysteine peptidases>>>Family C44",KEGG_BRITE,2515467,580,2515467,491
contig_55808,true,20650,bottom,0.8671023965141612,high,top,0.65,middle,2451232,Glutamine phosphoribosylpyrophosphate amidotransferase (PurF) (PDB:1ECB),COG20_FUNCTION,2515467,580,2515467,491
contig_55808,true,20650,bottom,0.8671023965141612,high,top,0.65,middle,2451232,Nucleotide transport and metabolism,COG20_CATEGORY,2515467,580,2515467,491
contig_55808,true,20650,bottom,0.8671023965141612,high,top,0.65,middle,2451232,Purine biosynthesis,COG20_PATHWAY,2515467,580,2515467,491
contig_58930,true,37358,bottom,0.6616161616161617,middle,top,0.21428571428571427,low,2515467,site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72],KOfam,2515467,580,2515467,491
contig_58930,true,37358,bottom,0.6616161616161617,middle,top,0.21428571428571427,low,2515467,modification methylase [EC:2.1.1.72],KOfam,2515467,580,2515467,491
contig_58930,true,37358,bottom,0.6616161616161617,middle,top,0.21428571428571427,low,2515467,Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.72  site-specific DNA-methyltransferase (adenine-specific)!!!Prokaryotic defense system>>>Restriction and modification system (R-M system)>>>Type II R-M system>>>DNA methyltransferases,KEGG_BRITE,2451324,1476,2451324,1353
contig_58930,true,37358,bottom,0.6616161616161617,middle,top,0.21428571428571427,low,2515467,KEGG Orthology (KO)>>>09140 Cellular Processes>>>09143 Cell growth and death>>>04112 Cell cycle - Caulobacter [PATH:ko04112]!!!Enzymes>>>2. Transferases>>>2.1  Transferring one-carbon groups>>>2.1.1  Methyltransferases>>>2.1.1.72  site-specific DNA-methyltransferase (adenine-specific)!!!Prokaryotic defense system>>>Restriction and modification system (R-M system)>>>Type II R-M system>>>DNA methyltransferases,KEGG_BRITE,2625753,3606,2625741,4082
contig_58930,true,37358,bottom,0.6616161616161617,middle,top,0.21428571428571427,low,2515467,DNA modification methylase (YhdJ) (PDB:1BOO),COG20_FUNCTION,2461679,556,2461678,561
contig_58930,true,37358,bottom,0.6616161616161617,middle,top,0.21428571428571427,low,2515467,"Replication, recombination and repair",COG20_CATEGORY,2461679,556,2461678,561
contig_55808,true,80133,bottom,0.7901793195910843,high,top,0.5,middle,-1,,,2461679,556,2461678,561
contig_64453,true,80662,bottom,0.664298067523874,middle,top,0.7586206896551724,high,-1,,,2461679,556,2461678,561
contig_56319,true,6257,bottom,0.7619047619047619,high,top,0.75,middle,2461679,PmbA protein,KOfam,2749783,2588,2749777,2210
contig_56319,true,6257,bottom,0.7619047619047619,high,top,0.75,middle,2461679,Peptidases and inhibitors>>>Peptidases of unknown catalytic type>>>Family U62,KEGG_BRITE,2461660,234,2461659,145
contig_56319,true,6257,bottom,0.7619047619047619,high,top,0.75,middle,2461679,Zn-dependent protease PmbA/TldA or its inactivated homolog (TldD) (PDB:3TV9) (PUBMED:12029038),COG20_FUNCTION,2461660,234,2461659,145
contig_56319,true,6257,bottom,0.7619047619047619,high,top,0.75,middle,2461679,General function prediction only,COG20_CATEGORY,2461660,234,2461659,145
contig_70393,true,12461,bottom,0.7782828282828284,high,top,0.7222222222222222,middle,-1,,,2461660,234,2461659,145
contig_56314,true,102791,bottom,0.8814814814814814,high,top,0.7142857142857143,middle,2461659,thiamine-monophosphate kinase [EC:2.7.4.16],KOfam,2461660,234,2461659,145
contig_56314,true,102791,bottom,0.8814814814814814,high,top,0.7142857142857143,middle,2461659,"Thiamine biosynthesis, prokaryotes, AIR (+ DXP/tyrosine) => TMP/TPP!!!Thiamine biosynthesis, prokaryotes, AIR (+ DXP/glycine) => TMP/TPP!!!Thiamine biosynthesis, archaea, AIR (+ NAD+) => TMP/TPP",KEGG_Module,2461660,234,2461659,145
contig_56314,true,102791,bottom,0.8814814814814814,high,top,0.7142857142857143,middle,2461659,Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism!!!Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism,KEGG_Class,2461660,234,2461659,145
contig_56314,true,102791,bottom,0.8814814814814814,high,top,0.7142857142857143,middle,2461659,KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00730 Thiamine metabolism [PATH:ko00730]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.4  Phosphotransferases with a phosphate group as acceptor>>>2.7.4.16  thiamine-phosphate kinase,KEGG_BRITE,2749806,291,2749805,290
contig_56314,true,102791,bottom,0.8814814814814814,high,top,0.7142857142857143,middle,2461659,Thiamine monophosphate kinase (ThiL) (PDB:5CC8),COG20_FUNCTION,2749806,291,2749805,290
contig_56314,true,102791,bottom,0.8814814814814814,high,top,0.7142857142857143,middle,2461659,Coenzyme transport and metabolism,COG20_CATEGORY,2996047,88,2996046,39
contig_56314,true,102791,bottom,0.8814814814814814,high,top,0.7142857142857143,middle,2461659,Thiamine biosynthesis,COG20_PATHWAY,2996047,88,2996046,39
contig_70393,true,35224,bottom,0.28216374269005845,middle,top,0.125,low,2749805,lipopolysaccharide export system protein LptC,KOfam,2627950,226,2627950,959
contig_70393,true,35224,bottom,0.28216374269005845,middle,top,0.125,low,2749805,Transporters>>>Other transporters>>>Pores ion channels [TC:1],KEGG_BRITE,2627950,226,2627950,959
contig_82521,true,1095,bottom,0.23494397759103638,low,top,0.45454545454545453,middle,2996046,"Fermentation-respiration switch esterase FrsA, DUF1100 family (FrsA)",COG20_FUNCTION,2627950,226,2627950,959
contig_82521,true,1095,bottom,0.23494397759103638,low,top,0.45454545454545453,middle,2996046,Signal transduction mechanisms,COG20_CATEGORY,2627950,226,2627950,959
contig_64596,true,246,bottom,0.7428680396643784,middle,top,0.7857142857142857,high,2627950,branched-chain amino acid transport system substrate-binding protein,KOfam,2515508,1233,2515508,1566
contig_64596,true,246,bottom,0.7428680396643784,middle,top,0.7857142857142857,high,2627950,"KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09131 Membrane transport>>>02010 ABC transporters [PATH:ko02010]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Transporters>>>ABC transporters, prokaryotic type>>>Phosphate and amino acid transporters>>>Branched-chain amino acid transporter",KEGG_BRITE,2749777,1837,2749777,2581
contig_64596,true,246,bottom,0.7428680396643784,middle,top,0.7857142857142857,high,2627950,"ABC-type branched-chain amino acid transport system, periplasmic component (LivK) (PDB:1USG)",COG20_FUNCTION,2451282,5430,2451282,4668
contig_64596,true,246,bottom,0.7428680396643784,middle,top,0.7857142857142857,high,2627950,Amino acid transport and metabolism,COG20_CATEGORY,2435816,892,2435813,136
contig_58930,true,65740,bottom,0.7715023994093761,high,top,0.7125,middle,-1,,,2451332,3684,2451324,3850
contig_70393,true,7670,bottom,0.018292194184908784,low,top,0.34938271604938276,middle,-1,,,2461543,478,2461542,584
contig_55808,true,56338,bottom,0.7657407407407407,high,top,0.6971428571428572,middle,-1,,,2461543,478,2461542,584
contig_54807,true,20698,bottom,0.16856060606060605,low,top,0.25,middle,-1,,,2461543,478,2461542,584
contig_55808,true,82630,bottom,0.5140096618357487,middle,top,0.8318181818181818,high,-1,,,2461543,478,2461542,584
contig_56314,true,11558,bottom,0.8768939393939394,high,top,0.75,middle,2461543,3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54],KOfam,2461543,478,2461542,584
contig_56314,true,11558,bottom,0.8768939393939394,high,top,0.75,middle,2461543,"Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate",KEGG_Module,2461543,478,2461542,584
contig_56314,true,11558,bottom,0.8768939393939394,high,top,0.75,middle,2461543,Pathway modules; Amino acid metabolism; Aromatic amino acid metabolism,KEGG_Class,2461543,478,2461542,584
contig_56314,true,11558,bottom,0.8768939393939394,high,top,0.75,middle,2461543,"KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00400 Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]!!!KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.54  3-deoxy-7-phosphoheptulonate synthase",KEGG_BRITE,2408610,421,2408609,383
contig_56314,true,11558,bottom,0.8768939393939394,high,top,0.75,middle,2461543,"3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase, class II (AroG2) (PDB:6BMC)",COG20_FUNCTION,2408610,421,2408609,383
contig_56314,true,11558,bottom,0.8768939393939394,high,top,0.75,middle,2461543,Amino acid transport and metabolism,COG20_CATEGORY,2408610,421,2408609,383
contig_56314,true,11558,bottom,0.8768939393939394,high,top,0.75,middle,2461543,Aromatic amino acid biosynthesis,COG20_PATHWAY,2408610,421,2408609,383
contig_53465,true,31026,bottom,0.46083959899749377,middle,top,0.125,low,2408609,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108],KOfam,2408610,421,2408609,383
contig_53465,true,31026,bottom,0.46083959899749377,middle,top,0.125,low,2408609,"KDO2-lipid A biosynthesis, Raetz pathway, LpxL-LpxM type!!!KDO2-lipid A biosynthesis, Raetz pathway, non-LpxL-LpxM type",KEGG_Module,2408610,421,2408609,383
contig_53465,true,31026,bottom,0.46083959899749377,middle,top,0.125,low,2408609,Pathway modules; Glycan metabolism; Lipopolysaccharide metabolism!!!Pathway modules; Glycan metabolism; Lipopolysaccharide metabolism,KEGG_Class,2408610,421,2408609,383
contig_53465,true,31026,bottom,0.46083959899749377,middle,top,0.125,low,2408609,"KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00540 Lipopolysaccharide biosynthesis [PATH:ko00540]!!!Enzymes>>>3. Hydrolases>>>3.5  Acting on carbon-nitrogen bonds, other than peptide bonds>>>3.5.1  In linear amides>>>3.5.1.108  UDP-3-O-acyl-N-acetylglucosamine deacetylase!!!Lipopolysaccharide biosynthesis proteins>>>Lipid A",KEGG_BRITE,2461607,241,2461605,903
contig_53465,true,31026,bottom,0.46083959899749377,middle,top,0.125,low,2408609,UDP-3-O-acyl-N-acetylglucosamine deacetylase (LpxC) (PDB:1P42),COG20_FUNCTION,2461607,241,2461605,903
contig_53465,true,31026,bottom,0.46083959899749377,middle,top,0.125,low,2408609,Cell wall/membrane/envelope biogenesis,COG20_CATEGORY,2461607,241,2461605,903
contig_53465,true,31026,bottom,0.46083959899749377,middle,top,0.125,low,2408609,Lipid A biosynthesis,COG20_PATHWAY,2461607,241,2461605,903
contig_56314,true,59626,bottom,0.841025641025641,high,top,0.6428571428571428,middle,2461607,magnesium transporter,KOfam,2442416,722,2442415,695
contig_56314,true,59626,bottom,0.841025641025641,high,top,0.6428571428571428,middle,2461607,Transporters>>>Other transporters>>>Pores ion channels [TC:1],KEGG_BRITE,2442416,722,2442415,695
contig_56314,true,59626,bottom,0.841025641025641,high,top,0.6428571428571428,middle,2461607,Mg/Co/Ni transporter MgtE (contains CBS domain) (MgtE) (PDB:2YVX),COG20_FUNCTION,2442416,722,2442415,695
contig_56314,true,59626,bottom,0.841025641025641,high,top,0.6428571428571428,middle,2461607,Inorganic ion transport and metabolism,COG20_CATEGORY,2442416,722,2442415,695
contig_55094,true,46388,bottom,0.8072390572390572,high,top,0.6153846153846154,middle,2442415,excinuclease ABC subunit A,KOfam,2442390,2253,2442390,2460
contig_55094,true,46388,bottom,0.8072390572390572,high,top,0.6153846153846154,middle,2442415,KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03420 Nucleotide excision repair [PATH:ko03420]!!!DNA repair and recombination proteins>>>Prokaryotic type>>>SSBR (single strand breaks repair)>>>NER (nucleotide excision repair)>>>GGR (global genome repair) factors!!!DNA repair and recombination proteins>>>Prokaryotic type>>>DSBR (double strand breaks repair)>>>NHEJ (non-homologous end-joining)>>>SHDIR (short-homology-dependent illegitimate recombination)>>>Supressor,KEGG_BRITE,2408602,240,2408601,236
contig_55094,true,46388,bottom,0.8072390572390572,high,top,0.6153846153846154,middle,2442415,Excinuclease UvrABC ATPase subunit (UvrA) (PDB:2R6F),COG20_FUNCTION,2408602,240,2408601,236
