contig,strand,position,Treatment,a,binarized_meth_type,Treatment_top,a_top,binarized_meth_type_top,gene_callers_id,function,source,gene_callers_id_start,distance_to_start,gene_callers_id_end,distance_to_end,function_start,source_start,function_end,source_end
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,NAD biosynthesis,COG20_PATHWAY,"KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]!!!Enzymes>>>2. Transferases>>>2.5  Transferring alkyl or aryl groups, other than methyl groups>>>2.5.1  Transferring alkyl or aryl groups, other than methyl groups (only sub-subclass identified to date)>>>2.5.1.72  quinolinate synthase",KEGG_BRITE
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,NAD biosynthesis,COG20_PATHWAY,Quinolinate synthase (NadA) (PDB:4HHE) (PUBMED:24498065),COG20_FUNCTION
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,NAD biosynthesis,COG20_PATHWAY,Coenzyme transport and metabolism,COG20_CATEGORY
contig_21,true,115693,bottom,0.5882716049382716,middle,top,0.16666666666666666,low,-1,,,1288295,2567,1288295,1520,NAD biosynthesis,COG20_PATHWAY,NAD biosynthesis,COG20_PATHWAY
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,phosphoribosylamine---glycine ligase [EC:6.3.4.13],KOfam,phosphoribosylamine---glycine ligase [EC:6.3.4.13],KOfam
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,phosphoribosylamine---glycine ligase [EC:6.3.4.13],KOfam,"De novo purine biosynthesis, PRPP + glutamine => IMP",KEGG_Module
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,phosphoribosylamine---glycine ligase [EC:6.3.4.13],KOfam,Pathway modules; Nucleotide metabolism; Purine metabolism,KEGG_Class
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,phosphoribosylamine---glycine ligase [EC:6.3.4.13],KOfam,KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.4  Other carbon-nitrogen ligases>>>6.3.4.13  phosphoribosylamine---glycine ligase,KEGG_BRITE
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,phosphoribosylamine---glycine ligase [EC:6.3.4.13],KOfam,Phosphoribosylamine-glycine ligase (PurD) (PDB:1GSO),COG20_FUNCTION
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,phosphoribosylamine---glycine ligase [EC:6.3.4.13],KOfam,Nucleotide transport and metabolism,COG20_CATEGORY
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,phosphoribosylamine---glycine ligase [EC:6.3.4.13],KOfam,Purine biosynthesis,COG20_PATHWAY
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,"De novo purine biosynthesis, PRPP + glutamine => IMP",KEGG_Module,phosphoribosylamine---glycine ligase [EC:6.3.4.13],KOfam
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,"De novo purine biosynthesis, PRPP + glutamine => IMP",KEGG_Module,"De novo purine biosynthesis, PRPP + glutamine => IMP",KEGG_Module
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,"De novo purine biosynthesis, PRPP + glutamine => IMP",KEGG_Module,Pathway modules; Nucleotide metabolism; Purine metabolism,KEGG_Class
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,"De novo purine biosynthesis, PRPP + glutamine => IMP",KEGG_Module,KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.4  Other carbon-nitrogen ligases>>>6.3.4.13  phosphoribosylamine---glycine ligase,KEGG_BRITE
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,"De novo purine biosynthesis, PRPP + glutamine => IMP",KEGG_Module,Phosphoribosylamine-glycine ligase (PurD) (PDB:1GSO),COG20_FUNCTION
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,"De novo purine biosynthesis, PRPP + glutamine => IMP",KEGG_Module,Nucleotide transport and metabolism,COG20_CATEGORY
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,"De novo purine biosynthesis, PRPP + glutamine => IMP",KEGG_Module,Purine biosynthesis,COG20_PATHWAY
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Pathway modules; Nucleotide metabolism; Purine metabolism,KEGG_Class,phosphoribosylamine---glycine ligase [EC:6.3.4.13],KOfam
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Pathway modules; Nucleotide metabolism; Purine metabolism,KEGG_Class,"De novo purine biosynthesis, PRPP + glutamine => IMP",KEGG_Module
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Pathway modules; Nucleotide metabolism; Purine metabolism,KEGG_Class,Pathway modules; Nucleotide metabolism; Purine metabolism,KEGG_Class
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Pathway modules; Nucleotide metabolism; Purine metabolism,KEGG_Class,KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.4  Other carbon-nitrogen ligases>>>6.3.4.13  phosphoribosylamine---glycine ligase,KEGG_BRITE
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Pathway modules; Nucleotide metabolism; Purine metabolism,KEGG_Class,Phosphoribosylamine-glycine ligase (PurD) (PDB:1GSO),COG20_FUNCTION
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Pathway modules; Nucleotide metabolism; Purine metabolism,KEGG_Class,Nucleotide transport and metabolism,COG20_CATEGORY
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Pathway modules; Nucleotide metabolism; Purine metabolism,KEGG_Class,Purine biosynthesis,COG20_PATHWAY
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.4  Other carbon-nitrogen ligases>>>6.3.4.13  phosphoribosylamine---glycine ligase,KEGG_BRITE,phosphoribosylamine---glycine ligase [EC:6.3.4.13],KOfam
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.4  Other carbon-nitrogen ligases>>>6.3.4.13  phosphoribosylamine---glycine ligase,KEGG_BRITE,"De novo purine biosynthesis, PRPP + glutamine => IMP",KEGG_Module
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.4  Other carbon-nitrogen ligases>>>6.3.4.13  phosphoribosylamine---glycine ligase,KEGG_BRITE,Pathway modules; Nucleotide metabolism; Purine metabolism,KEGG_Class
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.4  Other carbon-nitrogen ligases>>>6.3.4.13  phosphoribosylamine---glycine ligase,KEGG_BRITE,KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.4  Other carbon-nitrogen ligases>>>6.3.4.13  phosphoribosylamine---glycine ligase,KEGG_BRITE
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.4  Other carbon-nitrogen ligases>>>6.3.4.13  phosphoribosylamine---glycine ligase,KEGG_BRITE,Phosphoribosylamine-glycine ligase (PurD) (PDB:1GSO),COG20_FUNCTION
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.4  Other carbon-nitrogen ligases>>>6.3.4.13  phosphoribosylamine---glycine ligase,KEGG_BRITE,Nucleotide transport and metabolism,COG20_CATEGORY
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.4  Other carbon-nitrogen ligases>>>6.3.4.13  phosphoribosylamine---glycine ligase,KEGG_BRITE,Purine biosynthesis,COG20_PATHWAY
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Phosphoribosylamine-glycine ligase (PurD) (PDB:1GSO),COG20_FUNCTION,phosphoribosylamine---glycine ligase [EC:6.3.4.13],KOfam
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Phosphoribosylamine-glycine ligase (PurD) (PDB:1GSO),COG20_FUNCTION,"De novo purine biosynthesis, PRPP + glutamine => IMP",KEGG_Module
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Phosphoribosylamine-glycine ligase (PurD) (PDB:1GSO),COG20_FUNCTION,Pathway modules; Nucleotide metabolism; Purine metabolism,KEGG_Class
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Phosphoribosylamine-glycine ligase (PurD) (PDB:1GSO),COG20_FUNCTION,KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.4  Other carbon-nitrogen ligases>>>6.3.4.13  phosphoribosylamine---glycine ligase,KEGG_BRITE
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Phosphoribosylamine-glycine ligase (PurD) (PDB:1GSO),COG20_FUNCTION,Phosphoribosylamine-glycine ligase (PurD) (PDB:1GSO),COG20_FUNCTION
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Phosphoribosylamine-glycine ligase (PurD) (PDB:1GSO),COG20_FUNCTION,Nucleotide transport and metabolism,COG20_CATEGORY
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Phosphoribosylamine-glycine ligase (PurD) (PDB:1GSO),COG20_FUNCTION,Purine biosynthesis,COG20_PATHWAY
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Nucleotide transport and metabolism,COG20_CATEGORY,phosphoribosylamine---glycine ligase [EC:6.3.4.13],KOfam
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Nucleotide transport and metabolism,COG20_CATEGORY,"De novo purine biosynthesis, PRPP + glutamine => IMP",KEGG_Module
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Nucleotide transport and metabolism,COG20_CATEGORY,Pathway modules; Nucleotide metabolism; Purine metabolism,KEGG_Class
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Nucleotide transport and metabolism,COG20_CATEGORY,KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.4  Other carbon-nitrogen ligases>>>6.3.4.13  phosphoribosylamine---glycine ligase,KEGG_BRITE
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Nucleotide transport and metabolism,COG20_CATEGORY,Phosphoribosylamine-glycine ligase (PurD) (PDB:1GSO),COG20_FUNCTION
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Nucleotide transport and metabolism,COG20_CATEGORY,Nucleotide transport and metabolism,COG20_CATEGORY
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Nucleotide transport and metabolism,COG20_CATEGORY,Purine biosynthesis,COG20_PATHWAY
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Purine biosynthesis,COG20_PATHWAY,phosphoribosylamine---glycine ligase [EC:6.3.4.13],KOfam
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Purine biosynthesis,COG20_PATHWAY,"De novo purine biosynthesis, PRPP + glutamine => IMP",KEGG_Module
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Purine biosynthesis,COG20_PATHWAY,Pathway modules; Nucleotide metabolism; Purine metabolism,KEGG_Class
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Purine biosynthesis,COG20_PATHWAY,KEGG Orthology (KO)>>>09100 Metabolism>>>09104 Nucleotide metabolism>>>00230 Purine metabolism [PATH:ko00230]!!!Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.4  Other carbon-nitrogen ligases>>>6.3.4.13  phosphoribosylamine---glycine ligase,KEGG_BRITE
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Purine biosynthesis,COG20_PATHWAY,Phosphoribosylamine-glycine ligase (PurD) (PDB:1GSO),COG20_FUNCTION
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Purine biosynthesis,COG20_PATHWAY,Nucleotide transport and metabolism,COG20_CATEGORY
contig_18,true,88631,bottom,0.018069277422367188,low,top,0.5,middle,-1,,,1131142,3664,1131142,2887,Purine biosynthesis,COG20_PATHWAY,Purine biosynthesis,COG20_PATHWAY
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8],KOfam,CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8],KOfam
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8],KOfam,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",KEGG_Module
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8],KOfam,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8],KOfam,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",KEGG_BRITE
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8],KOfam,Phosphatidylserine synthase (PssA),COG20_FUNCTION
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8],KOfam,Lipid transport and metabolism,COG20_CATEGORY
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",KEGG_Module,CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8],KOfam
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",KEGG_Module,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",KEGG_Module
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",KEGG_Module,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",KEGG_Module,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",KEGG_BRITE
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",KEGG_Module,Phosphatidylserine synthase (PssA),COG20_FUNCTION
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",KEGG_Module,Lipid transport and metabolism,COG20_CATEGORY
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class,CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8],KOfam
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",KEGG_Module
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",KEGG_BRITE
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class,Phosphatidylserine synthase (PssA),COG20_FUNCTION
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class,Lipid transport and metabolism,COG20_CATEGORY
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",KEGG_BRITE,CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8],KOfam
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",KEGG_BRITE,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",KEGG_Module
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",KEGG_BRITE,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",KEGG_BRITE,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",KEGG_BRITE
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",KEGG_BRITE,Phosphatidylserine synthase (PssA),COG20_FUNCTION
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,"KEGG Orthology (KO)>>>09100 Metabolism>>>09103 Lipid metabolism>>>00564 Glycerophospholipid metabolism [PATH:ko00564]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00260 Glycine, serine and threonine metabolism [PATH:ko00260]!!!Enzymes>>>2. Transferases>>>2.7  Transferring phosphorus-containing groups>>>2.7.8  Transferases for other substituted phosphate groups>>>2.7.8.8  CDP-diacylglycerol---serine O-phosphatidyltransferase",KEGG_BRITE,Lipid transport and metabolism,COG20_CATEGORY
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,Phosphatidylserine synthase (PssA),COG20_FUNCTION,CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8],KOfam
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,Phosphatidylserine synthase (PssA),COG20_FUNCTION,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE",KEGG_Module
contig_21,true,276074,bottom,0.4787581699346406,middle,top,1.0,high,-1,,,1288468,3171,1288468,2319,Phosphatidylserine synthase (PssA),COG20_FUNCTION,Pathway modules; Lipid metabolism; Lipid metabolism,KEGG_Class
