contig,strand,position,Treatment,a,binarized_meth_type,Treatment_top,a_top,binarized_meth_type_top,gene_callers_id,function,source,gene_callers_id_start,distance_to_start,gene_callers_id_end,distance_to_end,function_start,source_start,function_end,source_end
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,"Argininosuccinate lyase (ArgH) (PDB:1AOS)!!!N-acetylglutamate synthase or related acetyltransferase, GNAT family (ArgA) (PDB:2R98)",COG20_FUNCTION,"KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00220 Arginine biosynthesis [PATH:ko00220]!!!Enzymes>>>4. Lyases>>>4.3  Carbon-nitrogen lyases>>>4.3.2  Amidine-lyases>>>4.3.2.1  argininosuccinate lyase!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of other body fluids (saliva and urine)",KEGG_BRITE
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,"Argininosuccinate lyase (ArgH) (PDB:1AOS)!!!N-acetylglutamate synthase or related acetyltransferase, GNAT family (ArgA) (PDB:2R98)",COG20_FUNCTION,"Argininosuccinate lyase (ArgH) (PDB:1AOS)!!!N-acetylglutamate synthase or related acetyltransferase, GNAT family (ArgA) (PDB:2R98)",COG20_FUNCTION
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,"Argininosuccinate lyase (ArgH) (PDB:1AOS)!!!N-acetylglutamate synthase or related acetyltransferase, GNAT family (ArgA) (PDB:2R98)",COG20_FUNCTION,Amino acid transport and metabolism!!!Amino acid transport and metabolism,COG20_CATEGORY
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,"Argininosuccinate lyase (ArgH) (PDB:1AOS)!!!N-acetylglutamate synthase or related acetyltransferase, GNAT family (ArgA) (PDB:2R98)",COG20_FUNCTION,Arginine biosynthesis!!!Arginine biosynthesis,COG20_PATHWAY
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Amino acid transport and metabolism!!!Amino acid transport and metabolism,COG20_CATEGORY,argininosuccinate lyase / amino-acid N-acetyltransferase [EC:4.3.2.1 2.3.1.1],KOfam
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Amino acid transport and metabolism!!!Amino acid transport and metabolism,COG20_CATEGORY,argininosuccinate lyase [EC:4.3.2.1],KOfam
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Amino acid transport and metabolism!!!Amino acid transport and metabolism,COG20_CATEGORY,"Ornithine biosynthesis, glutamate => ornithine!!!Arginine biosynthesis, ornithine => arginine!!!Urea cycle",KEGG_Module
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Amino acid transport and metabolism!!!Amino acid transport and metabolism,COG20_CATEGORY,"Arginine biosynthesis, ornithine => arginine!!!Arginine biosynthesis, glutamate => acetylcitrulline => arginine!!!Urea cycle",KEGG_Module
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Amino acid transport and metabolism!!!Amino acid transport and metabolism,COG20_CATEGORY,Pathway modules; Amino acid metabolism; Arginine and proline metabolism!!!Pathway modules; Amino acid metabolism; Arginine and proline metabolism!!!Pathway modules; Amino acid metabolism; Arginine and proline metabolism,KEGG_Class
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Amino acid transport and metabolism!!!Amino acid transport and metabolism,COG20_CATEGORY,Pathway modules; Amino acid metabolism; Arginine and proline metabolism!!!Pathway modules; Amino acid metabolism; Arginine and proline metabolism!!!Pathway modules; Amino acid metabolism; Arginine and proline metabolism,KEGG_Class
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Amino acid transport and metabolism!!!Amino acid transport and metabolism,COG20_CATEGORY,"KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00220 Arginine biosynthesis [PATH:ko00220]!!!Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.1  amino-acid N-acetyltransferase!!!Enzymes>>>4. Lyases>>>4.3  Carbon-nitrogen lyases>>>4.3.2  Amidine-lyases>>>4.3.2.1  argininosuccinate lyase",KEGG_BRITE
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Amino acid transport and metabolism!!!Amino acid transport and metabolism,COG20_CATEGORY,"KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00220 Arginine biosynthesis [PATH:ko00220]!!!Enzymes>>>4. Lyases>>>4.3  Carbon-nitrogen lyases>>>4.3.2  Amidine-lyases>>>4.3.2.1  argininosuccinate lyase!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of other body fluids (saliva and urine)",KEGG_BRITE
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Amino acid transport and metabolism!!!Amino acid transport and metabolism,COG20_CATEGORY,"Argininosuccinate lyase (ArgH) (PDB:1AOS)!!!N-acetylglutamate synthase or related acetyltransferase, GNAT family (ArgA) (PDB:2R98)",COG20_FUNCTION
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Amino acid transport and metabolism!!!Amino acid transport and metabolism,COG20_CATEGORY,Amino acid transport and metabolism!!!Amino acid transport and metabolism,COG20_CATEGORY
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Amino acid transport and metabolism!!!Amino acid transport and metabolism,COG20_CATEGORY,Arginine biosynthesis!!!Arginine biosynthesis,COG20_PATHWAY
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Arginine biosynthesis!!!Arginine biosynthesis,COG20_PATHWAY,argininosuccinate lyase / amino-acid N-acetyltransferase [EC:4.3.2.1 2.3.1.1],KOfam
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Arginine biosynthesis!!!Arginine biosynthesis,COG20_PATHWAY,argininosuccinate lyase [EC:4.3.2.1],KOfam
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Arginine biosynthesis!!!Arginine biosynthesis,COG20_PATHWAY,"Ornithine biosynthesis, glutamate => ornithine!!!Arginine biosynthesis, ornithine => arginine!!!Urea cycle",KEGG_Module
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Arginine biosynthesis!!!Arginine biosynthesis,COG20_PATHWAY,"Arginine biosynthesis, ornithine => arginine!!!Arginine biosynthesis, glutamate => acetylcitrulline => arginine!!!Urea cycle",KEGG_Module
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Arginine biosynthesis!!!Arginine biosynthesis,COG20_PATHWAY,Pathway modules; Amino acid metabolism; Arginine and proline metabolism!!!Pathway modules; Amino acid metabolism; Arginine and proline metabolism!!!Pathway modules; Amino acid metabolism; Arginine and proline metabolism,KEGG_Class
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Arginine biosynthesis!!!Arginine biosynthesis,COG20_PATHWAY,Pathway modules; Amino acid metabolism; Arginine and proline metabolism!!!Pathway modules; Amino acid metabolism; Arginine and proline metabolism!!!Pathway modules; Amino acid metabolism; Arginine and proline metabolism,KEGG_Class
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Arginine biosynthesis!!!Arginine biosynthesis,COG20_PATHWAY,"KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00220 Arginine biosynthesis [PATH:ko00220]!!!Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.1  amino-acid N-acetyltransferase!!!Enzymes>>>4. Lyases>>>4.3  Carbon-nitrogen lyases>>>4.3.2  Amidine-lyases>>>4.3.2.1  argininosuccinate lyase",KEGG_BRITE
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Arginine biosynthesis!!!Arginine biosynthesis,COG20_PATHWAY,"KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00220 Arginine biosynthesis [PATH:ko00220]!!!Enzymes>>>4. Lyases>>>4.3  Carbon-nitrogen lyases>>>4.3.2  Amidine-lyases>>>4.3.2.1  argininosuccinate lyase!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of other body fluids (saliva and urine)",KEGG_BRITE
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Arginine biosynthesis!!!Arginine biosynthesis,COG20_PATHWAY,"Argininosuccinate lyase (ArgH) (PDB:1AOS)!!!N-acetylglutamate synthase or related acetyltransferase, GNAT family (ArgA) (PDB:2R98)",COG20_FUNCTION
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Arginine biosynthesis!!!Arginine biosynthesis,COG20_PATHWAY,Amino acid transport and metabolism!!!Amino acid transport and metabolism,COG20_CATEGORY
contig_75320,true,49499,bottom,0.08632327518466132,low,top,0.4444444444444444,middle,-1,,,2848718,3156,2848718,1275,Arginine biosynthesis!!!Arginine biosynthesis,COG20_PATHWAY,Arginine biosynthesis!!!Arginine biosynthesis,COG20_PATHWAY
contig_75319,true,563995,bottom,0.14145941777520724,low,top,0.6,middle,-1,,,2848371,3722,2848370,3394,,,"D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase [EC:3.1.3.82 3.1.3.83]",KOfam
contig_75319,true,563995,bottom,0.14145941777520724,low,top,0.6,middle,-1,,,2848371,3722,2848370,3394,,,ADP-L-glycero-D-manno-heptose biosynthesis,KEGG_Module
contig_75319,true,563995,bottom,0.14145941777520724,low,top,0.6,middle,-1,,,2848371,3722,2848370,3394,,,Pathway modules; Glycan metabolism; Lipopolysaccharide metabolism,KEGG_Class
contig_75319,true,563995,bottom,0.14145941777520724,low,top,0.6,middle,-1,,,2848371,3722,2848370,3394,,,"KEGG Orthology (KO)>>>09100 Metabolism>>>09107 Glycan biosynthesis and metabolism>>>00540 Lipopolysaccharide biosynthesis [PATH:ko00540]!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.3  Phosphoric-monoester hydrolases>>>3.1.3.82  D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase!!!Enzymes>>>3. Hydrolases>>>3.1  Acting on ester bonds>>>3.1.3  Phosphoric-monoester hydrolases>>>3.1.3.83  D-glycero-alpha-D-manno-heptose 1,7-bisphosphate 7-phosphatase!!!Lipopolysaccharide biosynthesis proteins>>>Core region",KEGG_BRITE
contig_75319,true,563995,bottom,0.14145941777520724,low,top,0.6,middle,-1,,,2848371,3722,2848370,3394,,,"Histidinol phosphatase/D-glycero-mannoheptose bisphosphatephosphatase, HAD superfamily (HisB1/GmhB) (PDB:2GMW) (PUBMED:20050615;20050614)",COG20_FUNCTION
contig_75319,true,563995,bottom,0.14145941777520724,low,top,0.6,middle,-1,,,2848371,3722,2848370,3394,,,Amino acid transport and metabolism,COG20_CATEGORY
contig_75319,true,563995,bottom,0.14145941777520724,low,top,0.6,middle,-1,,,2848371,3722,2848370,3394,,,Histidine biosynthesis,COG20_PATHWAY
contig_75319,true,88549,bottom,0.05563236047107015,low,top,0.4,middle,-1,,,2847912,537,2847912,786,,,,
contig_77880,true,103463,bottom,0.1731601166610981,low,top,0.25,middle,2900116,,,2900116,361,2900116,74,,,,
contig_75319,true,565196,bottom,0.12649180774180774,low,top,0.3333333333333333,middle,-1,,,2848371,2521,2848371,2671,,,,
contig_75319,true,88817,bottom,0.11972228821836806,low,top,0.42857142857142855,middle,-1,,,2847912,269,2847912,518,,,,
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Integrase/recombinase, includes phage integrase (FimB)",COG20_FUNCTION,argininosuccinate lyase / amino-acid N-acetyltransferase [EC:4.3.2.1 2.3.1.1],KOfam
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Integrase/recombinase, includes phage integrase (FimB)",COG20_FUNCTION,argininosuccinate lyase [EC:4.3.2.1],KOfam
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Integrase/recombinase, includes phage integrase (FimB)",COG20_FUNCTION,"Ornithine biosynthesis, glutamate => ornithine!!!Arginine biosynthesis, ornithine => arginine!!!Urea cycle",KEGG_Module
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Integrase/recombinase, includes phage integrase (FimB)",COG20_FUNCTION,"Arginine biosynthesis, ornithine => arginine!!!Arginine biosynthesis, glutamate => acetylcitrulline => arginine!!!Urea cycle",KEGG_Module
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Integrase/recombinase, includes phage integrase (FimB)",COG20_FUNCTION,Pathway modules; Amino acid metabolism; Arginine and proline metabolism!!!Pathway modules; Amino acid metabolism; Arginine and proline metabolism!!!Pathway modules; Amino acid metabolism; Arginine and proline metabolism,KEGG_Class
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Integrase/recombinase, includes phage integrase (FimB)",COG20_FUNCTION,Pathway modules; Amino acid metabolism; Arginine and proline metabolism!!!Pathway modules; Amino acid metabolism; Arginine and proline metabolism!!!Pathway modules; Amino acid metabolism; Arginine and proline metabolism,KEGG_Class
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Integrase/recombinase, includes phage integrase (FimB)",COG20_FUNCTION,"KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00220 Arginine biosynthesis [PATH:ko00220]!!!Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.1  amino-acid N-acetyltransferase!!!Enzymes>>>4. Lyases>>>4.3  Carbon-nitrogen lyases>>>4.3.2  Amidine-lyases>>>4.3.2.1  argininosuccinate lyase",KEGG_BRITE
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Integrase/recombinase, includes phage integrase (FimB)",COG20_FUNCTION,"KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00220 Arginine biosynthesis [PATH:ko00220]!!!Enzymes>>>4. Lyases>>>4.3  Carbon-nitrogen lyases>>>4.3.2  Amidine-lyases>>>4.3.2.1  argininosuccinate lyase!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of other body fluids (saliva and urine)",KEGG_BRITE
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Integrase/recombinase, includes phage integrase (FimB)",COG20_FUNCTION,"Argininosuccinate lyase (ArgH) (PDB:1AOS)!!!N-acetylglutamate synthase or related acetyltransferase, GNAT family (ArgA) (PDB:2R98)",COG20_FUNCTION
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Integrase/recombinase, includes phage integrase (FimB)",COG20_FUNCTION,Amino acid transport and metabolism!!!Amino acid transport and metabolism,COG20_CATEGORY
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Integrase/recombinase, includes phage integrase (FimB)",COG20_FUNCTION,Arginine biosynthesis!!!Arginine biosynthesis,COG20_PATHWAY
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Replication, recombination and repair!!!Mobilome: prophages, transposons",COG20_CATEGORY,argininosuccinate lyase / amino-acid N-acetyltransferase [EC:4.3.2.1 2.3.1.1],KOfam
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Replication, recombination and repair!!!Mobilome: prophages, transposons",COG20_CATEGORY,argininosuccinate lyase [EC:4.3.2.1],KOfam
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Replication, recombination and repair!!!Mobilome: prophages, transposons",COG20_CATEGORY,"Ornithine biosynthesis, glutamate => ornithine!!!Arginine biosynthesis, ornithine => arginine!!!Urea cycle",KEGG_Module
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Replication, recombination and repair!!!Mobilome: prophages, transposons",COG20_CATEGORY,"Arginine biosynthesis, ornithine => arginine!!!Arginine biosynthesis, glutamate => acetylcitrulline => arginine!!!Urea cycle",KEGG_Module
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Replication, recombination and repair!!!Mobilome: prophages, transposons",COG20_CATEGORY,Pathway modules; Amino acid metabolism; Arginine and proline metabolism!!!Pathway modules; Amino acid metabolism; Arginine and proline metabolism!!!Pathway modules; Amino acid metabolism; Arginine and proline metabolism,KEGG_Class
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Replication, recombination and repair!!!Mobilome: prophages, transposons",COG20_CATEGORY,Pathway modules; Amino acid metabolism; Arginine and proline metabolism!!!Pathway modules; Amino acid metabolism; Arginine and proline metabolism!!!Pathway modules; Amino acid metabolism; Arginine and proline metabolism,KEGG_Class
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Replication, recombination and repair!!!Mobilome: prophages, transposons",COG20_CATEGORY,"KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00220 Arginine biosynthesis [PATH:ko00220]!!!Enzymes>>>2. Transferases>>>2.3  Acyltransferases>>>2.3.1  Transferring groups other than aminoacyl groups>>>2.3.1.1  amino-acid N-acetyltransferase!!!Enzymes>>>4. Lyases>>>4.3  Carbon-nitrogen lyases>>>4.3.2  Amidine-lyases>>>4.3.2.1  argininosuccinate lyase",KEGG_BRITE
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Replication, recombination and repair!!!Mobilome: prophages, transposons",COG20_CATEGORY,"KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]!!!KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00220 Arginine biosynthesis [PATH:ko00220]!!!Enzymes>>>4. Lyases>>>4.3  Carbon-nitrogen lyases>>>4.3.2  Amidine-lyases>>>4.3.2.1  argininosuccinate lyase!!!Exosome>>>Exosomal proteins>>>Exosomal proteins of other body fluids (saliva and urine)",KEGG_BRITE
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Replication, recombination and repair!!!Mobilome: prophages, transposons",COG20_CATEGORY,"Argininosuccinate lyase (ArgH) (PDB:1AOS)!!!N-acetylglutamate synthase or related acetyltransferase, GNAT family (ArgA) (PDB:2R98)",COG20_FUNCTION
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Replication, recombination and repair!!!Mobilome: prophages, transposons",COG20_CATEGORY,Amino acid transport and metabolism!!!Amino acid transport and metabolism,COG20_CATEGORY
contig_75320,true,51019,bottom,0.29041157847127996,middle,top,0.8,high,-1,,,2848720,4536,2848718,2795,"Replication, recombination and repair!!!Mobilome: prophages, transposons",COG20_CATEGORY,Arginine biosynthesis!!!Arginine biosynthesis,COG20_PATHWAY
contig_77880,true,114072,bottom,0.08180078990023515,low,top,0.2727272727272727,middle,-1,,,2900117,4867,2900117,4432,,,,
contig_77880,true,114340,bottom,0.15714999033567426,low,top,0.6,middle,-1,,,2900117,5135,2900117,4700,,,,
contig_77880,true,109566,bottom,0.17108843537414964,low,top,0.4444444444444444,middle,2900117,,,2900117,361,2900117,74,,,,
contig_75319,true,136745,bottom,0.2971326164874552,middle,top,0.2,low,-1,,,2847955,3368,2847955,2033,ATP-dependent HslUV protease ATP-binding subunit HslU,KOfam,ATP-dependent HslUV protease ATP-binding subunit HslU,KOfam
contig_75319,true,136745,bottom,0.2971326164874552,middle,top,0.2,low,-1,,,2847955,3368,2847955,2033,ATP-dependent HslUV protease ATP-binding subunit HslU,KOfam,Chaperones and folding catalysts>>>Heat shock proteins>>>HSP100,KEGG_BRITE
contig_75319,true,136745,bottom,0.2971326164874552,middle,top,0.2,low,-1,,,2847955,3368,2847955,2033,ATP-dependent HslUV protease ATP-binding subunit HslU,KOfam,"ATP-dependent protease HslVU (ClpYQ), ATPase subunit HslU (HslU) (PDB:1DO0)",COG20_FUNCTION
contig_75319,true,136745,bottom,0.2971326164874552,middle,top,0.2,low,-1,,,2847955,3368,2847955,2033,ATP-dependent HslUV protease ATP-binding subunit HslU,KOfam,"Posttranslational modification, protein turnover, chaperones",COG20_CATEGORY
contig_75319,true,136745,bottom,0.2971326164874552,middle,top,0.2,low,-1,,,2847955,3368,2847955,2033,Chaperones and folding catalysts>>>Heat shock proteins>>>HSP100,KEGG_BRITE,ATP-dependent HslUV protease ATP-binding subunit HslU,KOfam
contig_75319,true,136745,bottom,0.2971326164874552,middle,top,0.2,low,-1,,,2847955,3368,2847955,2033,Chaperones and folding catalysts>>>Heat shock proteins>>>HSP100,KEGG_BRITE,Chaperones and folding catalysts>>>Heat shock proteins>>>HSP100,KEGG_BRITE
contig_75319,true,136745,bottom,0.2971326164874552,middle,top,0.2,low,-1,,,2847955,3368,2847955,2033,Chaperones and folding catalysts>>>Heat shock proteins>>>HSP100,KEGG_BRITE,"ATP-dependent protease HslVU (ClpYQ), ATPase subunit HslU (HslU) (PDB:1DO0)",COG20_FUNCTION
contig_75319,true,136745,bottom,0.2971326164874552,middle,top,0.2,low,-1,,,2847955,3368,2847955,2033,Chaperones and folding catalysts>>>Heat shock proteins>>>HSP100,KEGG_BRITE,"Posttranslational modification, protein turnover, chaperones",COG20_CATEGORY
contig_75319,true,136745,bottom,0.2971326164874552,middle,top,0.2,low,-1,,,2847955,3368,2847955,2033,"ATP-dependent protease HslVU (ClpYQ), ATPase subunit HslU (HslU) (PDB:1DO0)",COG20_FUNCTION,ATP-dependent HslUV protease ATP-binding subunit HslU,KOfam
contig_75319,true,136745,bottom,0.2971326164874552,middle,top,0.2,low,-1,,,2847955,3368,2847955,2033,"ATP-dependent protease HslVU (ClpYQ), ATPase subunit HslU (HslU) (PDB:1DO0)",COG20_FUNCTION,Chaperones and folding catalysts>>>Heat shock proteins>>>HSP100,KEGG_BRITE
contig_75319,true,136745,bottom,0.2971326164874552,middle,top,0.2,low,-1,,,2847955,3368,2847955,2033,"ATP-dependent protease HslVU (ClpYQ), ATPase subunit HslU (HslU) (PDB:1DO0)",COG20_FUNCTION,"ATP-dependent protease HslVU (ClpYQ), ATPase subunit HslU (HslU) (PDB:1DO0)",COG20_FUNCTION
contig_75319,true,136745,bottom,0.2971326164874552,middle,top,0.2,low,-1,,,2847955,3368,2847955,2033,"ATP-dependent protease HslVU (ClpYQ), ATPase subunit HslU (HslU) (PDB:1DO0)",COG20_FUNCTION,"Posttranslational modification, protein turnover, chaperones",COG20_CATEGORY
contig_75319,true,136745,bottom,0.2971326164874552,middle,top,0.2,low,-1,,,2847955,3368,2847955,2033,"Posttranslational modification, protein turnover, chaperones",COG20_CATEGORY,ATP-dependent HslUV protease ATP-binding subunit HslU,KOfam
contig_75319,true,136745,bottom,0.2971326164874552,middle,top,0.2,low,-1,,,2847955,3368,2847955,2033,"Posttranslational modification, protein turnover, chaperones",COG20_CATEGORY,Chaperones and folding catalysts>>>Heat shock proteins>>>HSP100,KEGG_BRITE
contig_75319,true,136745,bottom,0.2971326164874552,middle,top,0.2,low,-1,,,2847955,3368,2847955,2033,"Posttranslational modification, protein turnover, chaperones",COG20_CATEGORY,"ATP-dependent protease HslVU (ClpYQ), ATPase subunit HslU (HslU) (PDB:1DO0)",COG20_FUNCTION
contig_75319,true,136745,bottom,0.2971326164874552,middle,top,0.2,low,-1,,,2847955,3368,2847955,2033,"Posttranslational modification, protein turnover, chaperones",COG20_CATEGORY,"Posttranslational modification, protein turnover, chaperones",COG20_CATEGORY
